,CPM,logFC,signif,name,col,Richess,logCPM
1302,0.489860387,-0.648529996,TRUE,s__Candidatus_Kinetoplastibacterium_oncopeltii,Non_sig,Different abundant taxa,-1.029557463
1303,0.913515889,-0.445463712,TRUE,s__Nocardioides_panacisoli,Non_sig,Different abundant taxa,-0.130498272
1304,1.188351259,-0.6672209,TRUE,s__Pseudomonas_oleovorans,favor-type,Different abundant taxa,0.248961339
1305,29.48626426,0.638078369,TRUE,s__Veillonella_dispar,unfavor-type,Different abundant taxa,4.881971148
1306,3.632402396,-0.25925108,TRUE,s__Sulfurivermis_fontis,favor-type,Different abundant taxa,1.860924032
1307,8.728385694,0.522141755,TRUE,s__Streptococcus_sp._oral_taxon_431,unfavor-type,Different abundant taxa,3.125714854
1308,15.18625134,-0.367488512,TRUE,s__Clostridium_baratii,favor-type,Different abundant taxa,3.924693885
1309,122.1383625,-0.333045578,TRUE,s__Butyrivibrio_proteoclasticus,favor-type,Different abundant taxa,6.932372598
1310,0.308090816,-0.824331378,TRUE,s__Pseudomonas_sp._SW-3,Non_sig,Different abundant taxa,-1.698572419
1311,1.406828638,-0.378994735,TRUE,s__Tetrasphaera_sp._HKS02,favor-type,Different abundant taxa,0.492446609
1312,1.016558651,-0.494981293,TRUE,s__Vibrio_breoganii,favor-type,Different abundant taxa,0.023693454
1313,2.719919762,-0.429267562,TRUE,s__Agrobacterium_rubi,favor-type,Different abundant taxa,1.443564092
1314,1.300183969,-0.475249031,TRUE,s__Sphingomonas_sp._LK11,favor-type,Different abundant taxa,0.378715772
1315,12.65673946,-0.323233096,TRUE,s__Clostridium_sp._DL-VIII,favor-type,Different abundant taxa,3.661833891
1316,0.567856791,-1.212593677,TRUE,s__Streptomyces_sp._PAMC_26508,Non_sig,Different abundant taxa,-0.816400956
1317,1.572604902,-0.752762024,TRUE,s__Sporosarcina_sp._P37,favor-type,Different abundant taxa,0.653156256
1318,2.144367642,-0.354187638,TRUE,s__Phenylobacterium_zucineum,favor-type,Different abundant taxa,1.100552271
1319,0.441550272,0.924555022,TRUE,s__Bacillus_sp._HNA3,Non_sig,Different abundant taxa,-1.179350394
1320,0.655265577,-0.481600162,TRUE,s__Psychrobacter_arenosus,Non_sig,Different abundant taxa,-0.60984835
1321,5.263451545,-0.299702367,TRUE,s__Tistrella_mobilis,favor-type,Different abundant taxa,2.396009167
1322,1.182677501,-0.673737327,TRUE,s__Macrococcus_bohemicus,favor-type,Different abundant taxa,0.242056725
1323,1.336890912,-0.351540534,TRUE,s__Mycolicibacterium_helvum,favor-type,Different abundant taxa,0.418881749
1324,0.391664841,-1.058288217,TRUE,s__Streptomyces_sp._M56,Non_sig,Different abundant taxa,-1.352308469
1325,9.350254171,0.554360095,TRUE,s__Streptococcus_sp._oral_taxon_061,unfavor-type,Different abundant taxa,3.225005583
1326,1.329314778,-0.431382788,TRUE,s__Thioclava_electrotropha,favor-type,Different abundant taxa,0.410682772
1327,1.203993229,-0.454845249,TRUE,s__Lactobacillus_sp._3B(2020),favor-type,Different abundant taxa,0.267827279
1328,0.407072735,-1.2862034,TRUE,s__Pseudomonas_donghuensis,Non_sig,Different abundant taxa,-1.296641498
1329,0.723903864,-0.875173133,TRUE,s__Synechococcus_sp._A18-25c,Non_sig,Different abundant taxa,-0.466129978
1330,0.62311581,-0.625875016,TRUE,s__Bacillus_sp._ZJS3,Non_sig,Different abundant taxa,-0.682427774
1331,0.298655899,0.692451809,TRUE,s__Enterobacter_sp._MGH_3,Non_sig,Different abundant taxa,-1.743443878
1332,0.9974726,-0.409159551,TRUE,s__Salinibacterium_sp._M195,Non_sig,Different abundant taxa,-0.003650883
1333,4.610399438,-0.272422947,TRUE,s__Sphaerobacter_thermophilus,favor-type,Different abundant taxa,2.204891749
1334,1.588406617,-0.455050204,TRUE,s__Agrococcus_carbonis,favor-type,Different abundant taxa,0.667580276
1335,4.62086957,-0.306633153,TRUE,s__Bradyrhizobium_lablabi,favor-type,Different abundant taxa,2.208164368
1336,0.493969246,-0.59782241,TRUE,s__Polynucleobacter_sp._MWH-Braz-FAM2G,Non_sig,Different abundant taxa,-1.017506872
1337,23.1963531,-0.871626568,TRUE,s__Edwardsiella_anguillarum,favor-type,Different abundant taxa,4.535826099
1338,1.757843315,-0.349201912,TRUE,s__Nocardia_sp._CS682,favor-type,Different abundant taxa,0.813806482
1339,6.317585895,-0.270138893,TRUE,s__Paenibacillus_lentus,favor-type,Different abundant taxa,2.659373375
1340,42.22109692,0.668972022,TRUE,s__Veillonella_atypica,unfavor-type,Different abundant taxa,5.399892156
1341,0.322940147,-0.818885941,TRUE,s__Enterobacteriaceae_endosymbiont_of_Macroplea_mutica,Non_sig,Different abundant taxa,-1.630661293
1342,8.801329553,-0.446292579,TRUE,s__Treponema_medium,favor-type,Different abundant taxa,3.137721478
1343,3.757578222,-0.296805608,TRUE,s__Opitutus_sp._GAS368,favor-type,Different abundant taxa,1.909803137
1344,1.683902563,-0.421605593,TRUE,s__Nocardioides_okcheonensis,favor-type,Different abundant taxa,0.751808661
1345,0.61225957,-0.547493975,TRUE,s__Polynucleobacter_sp._MWH-P3-07-1,Non_sig,Different abundant taxa,-0.707784675
1346,0.660066849,-0.562482655,TRUE,s__Vibrio_chagasii,Non_sig,Different abundant taxa,-0.599315953
1347,0.463015373,-0.863484577,TRUE,s__Vibrio_sp._B1REV9,Non_sig,Different abundant taxa,-1.110867999
1348,8.839020088,-0.219392404,TRUE,s__Alicyclobacillus_acidocaldarius,favor-type,Different abundant taxa,3.143886438
1349,1.137705737,-0.56773957,TRUE,s__Acinetobacter_sp._ASP199,favor-type,Different abundant taxa,0.186127458
1350,1.728107023,-0.321990148,TRUE,s__Nitrospira_japonica,favor-type,Different abundant taxa,0.789192568
1351,12.08714053,0.483240523,TRUE,s__Limosilactobacillus_fermentum,unfavor-type,Different abundant taxa,3.59540108
1352,0.39275658,-0.848573363,TRUE,s__Pseudomonas_sp._MRSN12121,Non_sig,Different abundant taxa,-1.34829265
1353,0.988408369,-0.557585151,TRUE,s__Erythrobacter_sp._3-20A1M,Non_sig,Different abundant taxa,-0.016820869
1354,2.649468109,-0.375891567,TRUE,s__Paraburkholderia_acidisoli,favor-type,Different abundant taxa,1.405702762
1355,1.935707755,-0.380233664,TRUE,s__Nocardioides_sp._HDW12B,favor-type,Different abundant taxa,0.952861157
1356,0.899477435,-0.486511381,TRUE,s__Burkholderia_dolosa,Non_sig,Different abundant taxa,-0.152841006
1357,1.579684272,-0.410431787,TRUE,s__Mesorhizobium_sp._131-2-1,favor-type,Different abundant taxa,0.659636239
1358,1.707238166,-0.488675705,TRUE,s__Luteimicrobium_xylanilyticum,favor-type,Different abundant taxa,0.771664333
1359,2.545074413,-0.369243457,TRUE,s__Changpingibacter_yushuensis,favor-type,Different abundant taxa,1.347707838
1360,0.673481502,-0.902687179,TRUE,s__Sulfurospirillum_sp._JPD-1,Non_sig,Different abundant taxa,-0.570289775
1361,3.69232836,-0.388395668,TRUE,s__Acidovorax_sp._YS12,favor-type,Different abundant taxa,1.884530858
1362,0.303036456,-0.77617257,TRUE,s__Sphingopyxis_sp._MG,Non_sig,Different abundant taxa,-1.722436731
1363,4.271602988,-0.312696452,TRUE,s__Clostridium_sp._deep_sea,favor-type,Different abundant taxa,2.094777566
1364,0.338075843,-0.824222958,TRUE,s__Pseudomonas_monsensis,Non_sig,Different abundant taxa,-1.564581162
1365,0.419066022,-0.787941327,TRUE,s__Coxiella_endosymbiont_of_Amblyomma_nuttalli,Non_sig,Different abundant taxa,-1.254750544
1366,1.126607777,-0.474162327,TRUE,s__Bacillus_wiedmannii,favor-type,Different abundant taxa,0.171985336
1367,0.569888357,-0.615329713,TRUE,s__Acinetobacter_piscicola,Non_sig,Different abundant taxa,-0.811248777
1368,0.935793178,-0.472017127,TRUE,s__Streptomyces_sp._HM190,Non_sig,Different abundant taxa,-0.095738383
1369,4.153590079,-0.365017764,TRUE,s__Massilia_sp._WG5,favor-type,Different abundant taxa,2.054358842
1370,1.968934111,-0.563779901,TRUE,s__Rhodococcus_erythropolis,favor-type,Different abundant taxa,0.977414833
1371,8.190838712,-0.315978378,TRUE,s__Buchnera_aphidicola,favor-type,Different abundant taxa,3.034011186
1372,2.100331163,-0.327679935,TRUE,s__Microlunatus_elymi,favor-type,Different abundant taxa,1.070616818
1373,0.695514222,-0.510401231,TRUE,s__Periweissella_cryptocerci,Non_sig,Different abundant taxa,-0.52384808
1374,1.22606098,-0.435312189,TRUE,s__Salinimonas_iocasae,favor-type,Different abundant taxa,0.294030735
1375,5.761171095,-0.420665943,TRUE,s__Xanthomonas_citri,favor-type,Different abundant taxa,2.526362104
1376,7.328660424,-0.278625911,TRUE,s__Magnetospirillum_gryphiswaldense,favor-type,Different abundant taxa,2.873549518
1377,3.378014682,-0.286191004,TRUE,s__Ruficoccus_sp._ZRK36,favor-type,Different abundant taxa,1.756175599
1378,1.862175612,-0.365281332,TRUE,s__Paenisporosarcina_antarctica,favor-type,Different abundant taxa,0.896989132
1379,3.954708834,-0.365431518,TRUE,s__Epidermidibacterium_keratini,favor-type,Different abundant taxa,1.98357148
1380,2.467201779,-0.313007503,TRUE,s__Streptacidiphilus_bronchialis,favor-type,Different abundant taxa,1.302875711
1381,2.640218143,-0.283357458,TRUE,s__Microvirga_sp._VF16,favor-type,Different abundant taxa,1.400657135
1382,2.409151864,-0.382555253,TRUE,s__Candidatus_Izimaplasma_sp._HR1,favor-type,Different abundant taxa,1.268525339
1383,1.311298596,-0.369354781,TRUE,s__Pseudomonas_antarctica,favor-type,Different abundant taxa,0.390996239
1384,1.152227759,-1.476176624,TRUE,s__Rickettsia_rickettsii,favor-type,Different abundant taxa,0.20442592
1385,2.197568988,-0.303250457,TRUE,s__Deinococcus_puniceus,favor-type,Different abundant taxa,1.135908457
1386,0.908534631,-0.425681492,TRUE,s__Xanthomonas_cucurbitae,Non_sig,Different abundant taxa,-0.138386587
1387,1.341363659,-0.898287125,TRUE,s__Xanthomonas_euvesicatoria,favor-type,Different abundant taxa,0.423700421
1388,0.709071691,-0.549193629,TRUE,s__Anaplasma_phagocytophilum,Non_sig,Different abundant taxa,-0.495996596
1389,0.923497833,-1.252834234,TRUE,s__Vibrio_sp._B1FIG11,Non_sig,Different abundant taxa,-0.114819519
1390,0.317183855,-0.976991859,TRUE,s__Vibrio_sp._dhg,Non_sig,Different abundant taxa,-1.656608757
1391,0.392057521,-1.065002521,TRUE,s__Bradyrhizobium_sp._LCT2,Non_sig,Different abundant taxa,-1.35086276
1392,0.767278494,-0.545919687,TRUE,s__Mycoavidus_sp._B2-EB,Non_sig,Different abundant taxa,-0.382177777
1393,1.410757713,-0.435616353,TRUE,s__Rheinheimera_mangrovi,favor-type,Different abundant taxa,0.496470237
1394,1.434998687,-0.38356207,TRUE,s__Methylacidimicrobium_sp._B4,favor-type,Different abundant taxa,0.521049417
1395,6.754462868,-0.308152434,TRUE,s__Comamonas_thiooxydans,favor-type,Different abundant taxa,2.755841047
1396,0.59264007,-0.606062899,TRUE,s__Candidatus_Babela_massiliensis,Non_sig,Different abundant taxa,-0.75477192
1397,0.417277085,-0.94100899,TRUE,s__Campylobacter_sp._RM12175,Non_sig,Different abundant taxa,-1.260922397
1398,1.574406518,-0.384404775,TRUE,s__Tuwongella_immobilis,favor-type,Different abundant taxa,0.654808098
1399,0.968160853,-0.693995857,TRUE,s__Gilliamella_sp._ESL0441,Non_sig,Different abundant taxa,-0.046681333
1400,2.62905056,-0.29357662,TRUE,s__Synechococcus_elongatus,favor-type,Different abundant taxa,1.394541887
1401,2.19196365,-0.344656695,TRUE,s__Actinocatenispora_thailandica,favor-type,Different abundant taxa,1.132223874
1402,717.1874698,0.515760924,TRUE,s__Butyricimonas_faecalis,unfavor-type,Different abundant taxa,9.486206472
1403,1.22544184,-0.677686113,TRUE,s__Yersinia_pseudotuberculosis,favor-type,Different abundant taxa,0.293302015
1404,21.53852876,0.612157469,TRUE,s__Klebsiella_michiganensis,unfavor-type,Different abundant taxa,4.428847801
1405,0.740648884,-0.772224245,TRUE,s__Vibrio_sp._Scap24,Non_sig,Different abundant taxa,-0.433138321
1406,0.467586778,-0.920713209,TRUE,s__Rickettsia_prowazekii,Non_sig,Different abundant taxa,-1.096693961
1407,1.124848897,-0.424848861,TRUE,s__Tsuneonella_flava,favor-type,Different abundant taxa,0.169731215
1408,2.216117166,-0.326906083,TRUE,s__Beutenbergia_cavernae,favor-type,Different abundant taxa,1.148034159
1409,0.34167446,-0.740869425,TRUE,s__Sinorhizobium_sp._CCBAU_05631,Non_sig,Different abundant taxa,-1.549305683
1410,2.394026114,0.541388295,TRUE,s__Streptococcus_sp._NPS_308,unfavor-type,Different abundant taxa,1.259438889
1411,1.184829766,-0.39079765,TRUE,s__Pseudomonas_sp._SCB32,favor-type,Different abundant taxa,0.244679791
1412,4.134718048,-0.30086074,TRUE,s__Massilia_sp._DM-R-R2A-13,favor-type,Different abundant taxa,2.047788954
1413,0.899815188,-0.426407281,TRUE,s__Streptomyces_sp._C8S0,Non_sig,Different abundant taxa,-0.152299377
1414,4.3515161,-0.41448457,TRUE,s__Hyphomicrobium_nitrativorans,favor-type,Different abundant taxa,2.121518134
1415,0.433878502,-0.68990481,TRUE,s__Lactobacillus_sp._wkB8,Non_sig,Different abundant taxa,-1.20463699
1416,1.906727583,-0.343864276,TRUE,s__Amycolatopsis_sp._WQ_127309,favor-type,Different abundant taxa,0.931098738
1417,7.365300562,-0.211086786,TRUE,s__Paenibacillus_physcomitrellae,favor-type,Different abundant taxa,2.8807444
1418,4.001124644,-0.372953633,TRUE,s__Planococcus_sp._MB-3u-03,favor-type,Different abundant taxa,2.000405572
1419,0.893164942,-0.761633044,TRUE,s__Acinetobacter_ursingii,Non_sig,Different abundant taxa,-0.16300147
1420,10.98606132,-0.193741964,TRUE,s__Tumebacillus_avium,favor-type,Different abundant taxa,3.457602344
1421,0.548911719,-0.74427643,TRUE,s__Stenotrophomonas_sp._ZAC14A_NAIMI4_1,Non_sig,Different abundant taxa,-0.865353955
1422,1.882952633,-0.314847439,TRUE,s__Candidatus_Viadribacter_manganicus,favor-type,Different abundant taxa,0.912996708
1423,10.76137315,-0.525067952,TRUE,s__Paenibacillus_sp._Cedars,favor-type,Different abundant taxa,3.427790272
1424,3.329715604,-0.536476689,TRUE,s__Acinetobacter_towneri,favor-type,Different abundant taxa,1.73539896
1425,1.412387411,-0.397785748,TRUE,s__Neisseria_canis,favor-type,Different abundant taxa,0.498135867
1426,0.902973749,-0.482419157,TRUE,s__Pseudomonas_umsongensis,Non_sig,Different abundant taxa,-0.147244049
1427,1.773475318,0.377415571,TRUE,s__Leclercia_pneumoniae,unfavor-type,Different abundant taxa,0.826579252
1428,1.590008858,-0.481087224,TRUE,s__Paraoerskovia_marina,favor-type,Different abundant taxa,0.669034803
1429,0.479861366,-0.713419493,TRUE,s__Shewanella_frigidimarina,Non_sig,Different abundant taxa,-1.059310429
1430,1.061640638,-0.866249361,TRUE,s__Bacillus_toyonensis,favor-type,Different abundant taxa,0.086295501
1431,12.96358583,-0.22430133,TRUE,s__Selenomonas_timonae,favor-type,Different abundant taxa,3.696392929
1432,1.220244963,-0.51324418,TRUE,s__Staphylococcus_cohnii,favor-type,Different abundant taxa,0.287170797
1433,11.85089959,-0.291985723,TRUE,s__Clostridium_cellulovorans,favor-type,Different abundant taxa,3.566924671
1434,1.171655005,-0.408384201,TRUE,s__Candidatus_Endomicrobium_trichonymphae,favor-type,Different abundant taxa,0.228547829
1435,1.285474014,-0.636604718,TRUE,s__Methylotuvimicrobium_alcaliphilum,favor-type,Different abundant taxa,0.362300446
1436,2.315111913,-0.308685487,TRUE,s__Kaistia_sp._32K,favor-type,Different abundant taxa,1.211081935
1437,5.132148569,-0.377678505,TRUE,s__Staphylococcus_epidermidis,favor-type,Different abundant taxa,2.359562935
1438,20.40855707,-0.25202776,TRUE,s__Ruminiclostridium_herbifermentans,favor-type,Different abundant taxa,4.351102279
1439,1.481890035,-0.432420326,TRUE,s__Pacificitalea_manganoxidans,favor-type,Different abundant taxa,0.567438395
1440,1.775129564,-0.293255951,TRUE,s__Gimesia_maris,favor-type,Different abundant taxa,0.827924328
1441,0.361036547,-1.052444567,TRUE,s__Aeromonas_sp._FDAARGOS_1404,Non_sig,Different abundant taxa,-1.469783211
1442,0.542082353,-0.812685201,TRUE,s__Pseudomonas_chengduensis,Non_sig,Different abundant taxa,-0.883416053
1443,3.31554033,-0.838065766,TRUE,s__Lysinibacillus_sp._GJ-1,favor-type,Different abundant taxa,1.729244004
1444,1.13809979,-0.501238412,TRUE,s__Helicobacter_bilis,favor-type,Different abundant taxa,0.18662706
1445,0.792235905,-0.62396508,TRUE,s__Ehrlichia_sp._HF,Non_sig,Different abundant taxa,-0.335998008
1446,1.467742178,-0.519446542,TRUE,s__Mycolicibacterium_phocaicum,favor-type,Different abundant taxa,0.553598568
1447,3.006619367,-0.297176113,TRUE,s__Pirellulimonas_nuda,favor-type,Different abundant taxa,1.588142236
1448,3.819770485,-0.336780653,TRUE,s__Acidovorax_antarcticus,favor-type,Different abundant taxa,1.933485955
1449,1.787573218,-0.42593871,TRUE,s__Paenarthrobacter_aurescens,favor-type,Different abundant taxa,0.838002335
1450,1.363927881,-0.402380813,TRUE,s__Bacillus_tequilensis,favor-type,Different abundant taxa,0.447767363
1451,36.43172531,-0.287451914,TRUE,s__Parafannyhessea_umbonata,favor-type,Different abundant taxa,5.187123414
1452,0.7562869,-0.715590405,TRUE,s__Dokdonia_sp._Dokd-P16,Non_sig,Different abundant taxa,-0.402994466
1453,1.869038484,-1.400038713,TRUE,s__Serratia_sp._JSRIV004,favor-type,Different abundant taxa,0.902296275
1454,2.907709165,-0.384112003,TRUE,s__Haploplasma_axanthum,favor-type,Different abundant taxa,1.539882975
1455,0.32439148,-0.862571214,TRUE,s__Pseudomonas_glycinae,Non_sig,Different abundant taxa,-1.624192167
1456,8.459592408,-0.228201547,TRUE,s__Pelobacter_propionicus,favor-type,Different abundant taxa,3.080588154
1457,1.911992018,-0.389218414,TRUE,s__Sulfurimonas_paralvinellae,favor-type,Different abundant taxa,0.935076501
1458,0.588815068,-0.611601475,TRUE,s__Alteromonas_naphthalenivorans,Non_sig,Different abundant taxa,-0.764113503
1459,1.101666825,-0.392084575,TRUE,s__Aeromicrobium_marinum,favor-type,Different abundant taxa,0.139687978
1460,1.485321031,-0.319357993,TRUE,s__Methylocystis_parvus,favor-type,Different abundant taxa,0.570774783
1461,1.812887167,-0.386423682,TRUE,s__Sphingomonas_sp._DM2-R-LB4,favor-type,Different abundant taxa,0.858289136
1462,1.406830514,-0.400148864,TRUE,s__Leucobacter_sp._H25R-14,favor-type,Different abundant taxa,0.492448532
1463,2.710651269,-0.317609968,TRUE,s__Pantoea_stewartii,favor-type,Different abundant taxa,1.438639519
1464,0.349460019,-0.8384544,TRUE,s__Edwardsiella_sp._EA181011,Non_sig,Different abundant taxa,-1.516800684
1465,23.70197213,-0.174096941,TRUE,s__Stenotrophomonas_maltophilia,favor-type,Different abundant taxa,4.566935199
1466,1.715420722,-0.342615568,TRUE,s__Candidatus_Planktophila_versatilis,favor-type,Different abundant taxa,0.778562453
1467,1.522584082,-1.317180684,TRUE,s__Synechococcus_sp._CBW1002,favor-type,Different abundant taxa,0.6065219
1468,1.698055349,-0.475549575,TRUE,s__Hydrogenovibrio_thermophilus,favor-type,Different abundant taxa,0.763883485
1469,1.084030966,-0.531873131,TRUE,s__Flavobacterium_arcticum,favor-type,Different abundant taxa,0.116405968
1470,1.5168144,-0.389802991,TRUE,s__Streptomyces_olivoreticuli,favor-type,Different abundant taxa,0.601044566
1471,0.925203998,-0.412620036,TRUE,s__Streptomyces_qaidamensis,Non_sig,Different abundant taxa,-0.112156595
1472,1.105187544,-0.473362291,TRUE,s__Campylobacter_mucosalis,favor-type,Different abundant taxa,0.144291208
1473,5.455532557,-0.239998686,TRUE,s__Geomonas_oryzisoli,favor-type,Different abundant taxa,2.447720036
1474,2.249960384,-0.351246415,TRUE,s__Gymnodinialimonas_ceratoperidinii,favor-type,Different abundant taxa,1.169899599
1475,0.534551633,-0.600572515,TRUE,s__Polynucleobacter_sp._AP-Melu-1000-A1,Non_sig,Different abundant taxa,-0.903598788
1476,0.928284743,-0.424594277,TRUE,s__Mycolicibacter_hiberniae,Non_sig,Different abundant taxa,-0.107360687
1477,2.610658088,-0.312354486,TRUE,s__Pararhodospirillum_photometricum,favor-type,Different abundant taxa,1.384413524
1478,1.797450813,-0.383909115,TRUE,s__Streptomyces_pratensis,favor-type,Different abundant taxa,0.845952292
1479,2.145947415,-0.381249784,TRUE,s__Pediococcus_pentosaceus,favor-type,Different abundant taxa,1.101614724
1480,0.326715669,1.606759616,TRUE,s__Metakosakonia_sp._MRY16-398,Non_sig,Different abundant taxa,-1.613892447
1481,1.362953432,-0.364848826,TRUE,s__Brevundimonas_subvibrioides,favor-type,Different abundant taxa,0.44673627
1482,2.266909813,-0.367547232,TRUE,s__Actinoplanes_missouriensis,favor-type,Different abundant taxa,1.180726996
1483,43.56279948,0.481687003,TRUE,s__Rothia_mucilaginosa,unfavor-type,Different abundant taxa,5.445024764
1484,1.688814823,-0.499328526,TRUE,s__Leuconostoc_carnosum,favor-type,Different abundant taxa,0.756011147
1485,0.299034599,-0.645782192,TRUE,s__Corynebacterium_sp._L2-79-05,Non_sig,Different abundant taxa,-1.741615678
1486,0.503556954,-0.723322623,TRUE,s__Campylobacter_peloridis,Non_sig,Different abundant taxa,-0.989773134
1487,1.096563886,-0.475132097,TRUE,s__Ferrimonas_lipolytica,favor-type,Different abundant taxa,0.132989866
1488,9.32722364,-0.284018492,TRUE,s__Clostridium_tyrobutyricum,favor-type,Different abundant taxa,3.22144771
1489,2.701703721,-0.350565375,TRUE,s__Gracilibacillus_sp._SSWR10-1,favor-type,Different abundant taxa,1.433869472
1490,1.09380583,-0.411888819,TRUE,s__Thalassobius_gelatinovorus,favor-type,Different abundant taxa,0.129356657
1491,3.172977947,-0.391821667,TRUE,s__Flavisolibacter_ginsenosidimutans,favor-type,Different abundant taxa,1.665837494
1492,3.337381584,-0.301530555,TRUE,s__Streptosporangium_roseum,favor-type,Different abundant taxa,1.738716648
1493,3.386672502,-0.314742788,TRUE,s__Azospirillum_thermophilum,favor-type,Different abundant taxa,1.759868482
1494,1.685990933,-0.449952704,TRUE,s__Thermobifida_alba,favor-type,Different abundant taxa,0.753596778
1495,3.217840302,-0.37031822,TRUE,s__Verrucomicrobium_sp._GAS474,favor-type,Different abundant taxa,1.686092728
1496,0.941723645,-0.525691577,TRUE,s__Cellulomonas_flavigena,Non_sig,Different abundant taxa,-0.086624341
1497,1.667326117,-0.411340831,TRUE,s__Kocuria_flava,favor-type,Different abundant taxa,0.737536312
1498,1.238173374,-0.439788293,TRUE,s__Corynebacterium_suranareeae,favor-type,Different abundant taxa,0.308213341
1499,1.499324301,-0.398014386,TRUE,s__Lonsdalea_britannica,favor-type,Different abundant taxa,0.584312469
1500,0.321278121,-1.101173977,TRUE,s__Aeromonas_sp._ASNIH2,Non_sig,Different abundant taxa,-1.63810536
1501,1.07590613,-0.477814951,TRUE,s__Thalassotalea_sp._PS06,favor-type,Different abundant taxa,0.105552212
1502,2.275773544,-0.313203468,TRUE,s__Rhizobium_sp._11515TR,favor-type,Different abundant taxa,1.186357006
1503,1.93255441,-0.421822851,TRUE,s__Yoonia_vestfoldensis,favor-type,Different abundant taxa,0.950509033
1504,0.375527548,-0.617981346,TRUE,s__Mycoplasma_wenyonii,Non_sig,Different abundant taxa,-1.41300935
1505,1.322474962,-0.856709944,TRUE,s__Agrobacterium_fabacearum,favor-type,Different abundant taxa,0.403240409
1506,0.934560248,-1.331428453,TRUE,s__Streptomyces_mirabilis,Non_sig,Different abundant taxa,-0.097640422
1507,33.41998928,-0.21227068,TRUE,s__Slackia_heliotrinireducens,favor-type,Different abundant taxa,5.062639365
1508,1.153218001,-1.099090833,TRUE,s__Actinosynnema_mirum,favor-type,Different abundant taxa,0.205665262
1509,2.086655263,-0.292162658,TRUE,s__Microbulbifer_hydrolyticus,favor-type,Different abundant taxa,1.061192272
1510,0.937279496,-0.592362907,TRUE,s__Bradyrhizobium_sp._41S5,Non_sig,Different abundant taxa,-0.093448772
1511,1.165302966,-0.559729046,TRUE,s__Vibrio_metoecus,favor-type,Different abundant taxa,0.220705089
1512,5.052148666,-0.306940454,TRUE,s__Komagataeibacter_xylinus,favor-type,Different abundant taxa,2.336897093
1513,1.529987568,-0.457534447,TRUE,s__Aerococcus_viridans,favor-type,Different abundant taxa,0.613519931
1514,2.620260254,-0.523407048,TRUE,s__Parasaccharibacter_sp._TMW_2.1888,favor-type,Different abundant taxa,1.389710113
1515,4.063213057,-0.329668113,TRUE,s__Mammaliicoccus_sciuri,favor-type,Different abundant taxa,2.022621015
1516,2.117510244,0.353815144,TRUE,s__Cedecea_sp._FDAARGOS_727,unfavor-type,Different abundant taxa,1.082368949
1517,0.997575765,-0.408450914,TRUE,s__Halomonas_sp._SH5A2,Non_sig,Different abundant taxa,-0.003501678
1518,1.377900888,-0.374826743,TRUE,s__Rhodococcus_sp._W8901,favor-type,Different abundant taxa,0.462472119
1519,1.693437286,-0.403275968,TRUE,s__Nocardioides_cynanchi,favor-type,Different abundant taxa,0.75995456
1520,2.983565923,-0.461945554,TRUE,s__Cronobacter_malonaticus,favor-type,Different abundant taxa,1.577037654
1521,0.31635431,-0.798287186,TRUE,s__Bacillus_sp._PAMC26543,Non_sig,Different abundant taxa,-1.660386845
1522,9.11622654,-0.204893256,TRUE,s__Paenibacillus_chitinolyticus,favor-type,Different abundant taxa,3.188436776
1523,1.118902224,-0.497669677,TRUE,s__Vibrio_rumoiensis,favor-type,Different abundant taxa,0.162083971
1524,2.828613644,-0.315516849,TRUE,s__Massilia_sp._PAMC28688,favor-type,Different abundant taxa,1.500095135
1525,0.6128907,2.307282711,TRUE,s__Citrobacter_sp._RHBSTW-00524,Non_sig,Different abundant taxa,-0.706298281
1526,0.923029019,-0.455969694,TRUE,s__Mycoplasmopsis_gallinacea,Non_sig,Different abundant taxa,-0.115552089
1527,1.299230728,-0.365816116,TRUE,s__Corynebacterium_genitalium,favor-type,Different abundant taxa,0.377657659
1528,0.479363134,-0.685480294,TRUE,s__Spiroplasma_sabaudiense,Non_sig,Different abundant taxa,-1.060809132
1529,1.9226549,-0.442993541,TRUE,s__Aquifex_aeolicus,favor-type,Different abundant taxa,0.943099835
1530,6.163845786,-0.299779195,TRUE,s__Caloranaerobacter_azorensis,favor-type,Different abundant taxa,2.623830767
1531,1.270347837,-0.464412909,TRUE,s__Kaistella_daneshvariae,favor-type,Different abundant taxa,0.345223579
1532,1.114732016,-0.385427754,TRUE,s__Mycobacterium_paraterrae,favor-type,Different abundant taxa,0.156696924
1533,0.993896656,-0.501690163,TRUE,s__Burkholderia_plantarii,Non_sig,Different abundant taxa,-0.008832245
1534,5.442818533,-0.336683513,TRUE,s__Kiritimatiella_glycovorans,favor-type,Different abundant taxa,2.444353937
1535,2.758273342,-0.272331126,TRUE,s__Corynebacterium_glucuronolyticum,favor-type,Different abundant taxa,1.463765433
1536,0.749970374,-0.630326455,TRUE,s__Helicobacter_hepaticus,Non_sig,Different abundant taxa,-0.415094489
1537,2.704366047,-0.29902238,TRUE,s__Actinoplanes_sp._N902-109,favor-type,Different abundant taxa,1.435290439
1538,2.670599752,-0.356704249,TRUE,s__Kurthia_sp._11kri321,favor-type,Different abundant taxa,1.417163772
1539,5.564892334,-0.267462472,TRUE,s__Cupriavidus_necator,favor-type,Different abundant taxa,2.476353775
1540,0.40238483,-1.204746469,TRUE,s__Streptomyces_sp._S501,Non_sig,Different abundant taxa,-1.313352178
