Observed	Chao1	se.chao1	ACE	se.ACE	Shannon	Simpson	InvSimpson	Fisher	Pielou	Coverage
SRR15373040	563	597.546875	11.1909982209147	595.671789014763	11.6960771760017	4.96965868780392	0.97282622	36.8001801736821	129.038044012842	0.784689604691224	0.9933
SRR15373041	574	626.258064516129	15.2361888371952	611.894032981864	11.0012025378985	4.48283475618173	0.95278442	21.1794496647081	132.308400009614	0.705666028428935	0.9919
SRR15373042	574	625.428571428571	14.9997095071833	616.287152262436	11.7754843185064	4.96448562800738	0.97508986	40.1442946526997	132.308400009614	0.781485164376751	0.9919
SRR15373043	555	603.22641509434	14.9101876289989	589.669342176336	11.5222151286757	4.98275394666892	0.97536742	40.5966407091746	126.674520207245	0.788539181868843	0.9928
SRR15373044	552	601.714285714286	13.9652737759244	597.545228493502	10.6764661195484	3.91126616533425	0.88321016	8.56238864613566	125.79144609717	0.61950366682338	0.9912
SRR15373045	592	620.714285714286	9.44749888828943	622.488549794193	11.6415900450753	4.76288061757695	0.96371526	27.5597951094592	137.710897195587	0.74612292114638	0.9933
SRR15373046	587	629.203125	12.9303843930135	624.775554610651	12.0336497979045	5.08699475833219	0.97658328	42.7045290715352	136.203869521516	0.797956855400817	0.9926
SRR15373047	599	648.693548387097	14.6806435661599	637.490740352378	11.8223382735376	4.9440708091281	0.97304994	37.1056687814424	139.828899220812	0.773083435802692	0.9921
SRR15373048	572	610.478260869565	13.0516869798538	596.245801334493	11.6266967887559	5.0603614167619	0.9759778	41.6281606180949	131.712026959731	0.79701537856272	0.994
SRR15373049	614	641.727272727273	9.51078449020542	641.270365521787	12.0623103935583	5.08197954190231	0.97644674	42.4569677403468	144.399441504433	0.791586223786786	0.9939
SRR15373050	567	635.653846153846	19.5447700787965	612.08935203117	11.7445077786863	4.97690383734377	0.97588982	41.4762560876775	130.224520508552	0.784956119823943	0.9915
SRR15373051	561	596.545454545455	11.3456340473479	594.627650078737	11.4911838501783	4.77043756722054	0.96657836	29.9207339915097	128.445983545178	0.753656857612524	0.9931
SRR15373052	587	617.015873015873	10.1573105340193	615.041464727643	11.899322653033	4.99798927666855	0.97334378	37.5146963823078	136.203869521516	0.783995265575032	0.9938
SRR15373053	517	552.661290322581	11.5290372253298	553.106488381796	11.3739506571905	4.74738743811963	0.96410764	27.8610824141962	115.620585066158	0.759819920168704	0.9933
SRR15373054	596	645.137931034483	14.7928200838576	630.868419031938	11.7768537097385	5.03946118673771	0.97694402	43.3726955002563	138.920018995219	0.788618371247045	0.9924
SRR15373055	620	649.5	10.1373114350002	643.796144853096	11.9859997487345	5.099478128094	0.97580578	41.3321859518513	146.239832772077	0.793110515242755	0.994
SRR15373056	507	573.134831460674	16.63490511665	574.757862531016	10.190834775973	2.64735400915364	0.61746184	2.61411828822515	112.759505242323	0.425038023955846	0.9891
SRR15373057	595	641.125	13.4286111830492	634.392235537584	11.2948837290923	4.3188759104119	0.91872778	12.3043273581059	138.617447155102	0.676032620843697	0.9918
SRR15373058	594	622.651515151515	9.73311081145151	621.293934243238	11.7867548589449	4.9332424711031	0.97003376	33.3708867045048	138.315069534126	0.772402643674093	0.9938
SRR15373059	529	608.071428571429	23.0899197833415	576.80285325601	11.7380978713297	4.8187815717957	0.96570594	29.1595687416421	119.080316345954	0.768424567220536	0.9918
SRR15373060	599	645.444444444444	13.9166564043325	636.84537171813	11.8678804677915	5.036953425728	0.97786608	45.1795253619784	139.828899220812	0.78760709760681	0.9923
SRR15373061	573	607.381818181818	11.5326539018882	598.941161926459	11.351511249584	4.6524329681272	0.95919502	24.5068126488482	132.010115662856	0.73256442890833	0.9938
SRR15373062	599	622.130434782609	8.30599323689602	622.433753604602	11.6774766992518	4.90645938962511	0.96665796	29.9921660462287	139.828899220812	0.767202297255665	0.9943
SRR15373063	579	637.75	15.8254154310233	632.221290010675	11.5693502785029	4.60499081145045	0.95896554	24.3697614151618	133.802754023397	0.723906908637894	0.9905
SRR15373064	586	650.555555555556	18.4700179136411	629.710693752401	11.9660888580406	5.06160268768507	0.9759062	41.5044534278528	135.903047890832	0.794186209824723	0.9916
SRR15373065	519	545.329113924051	8.84991414346788	551.59372096262	11.1631741602836	4.63636000004369	0.96594048	29.3603667931903	116.195210587699	0.741591695375825	0.9935
SRR15373066	603	634.515151515152	10.4121681966722	630.297394072271	11.7208356542525	5.05424662846078	0.97636668	42.3131409383024	141.043454916786	0.789489534642003	0.9935
SRR15373067	454	505.1875	14.1415108003627	515.003616132773	10.661425287356	4.13138574012624	0.92729916	13.754999254479	97.9335495067356	0.675272982169827	0.9909
SRR15373068	609	636.125	9.20178150651675	636.741903194241	11.9874762333015	5.0853698887462	0.9744898	39.200006272001	142.871092881564	0.793124458058376	0.9937
SRR15373069	574	619.818181818182	15.0245731689222	599.077547114318	11.5322943101219	4.91692004906121	0.97007062	33.4119851463679	132.308400009614	0.773997622450611	0.9936
SRR15373070	521	576.862068965517	16.2716670320024	566.918937255771	11.3911494765529	4.99455377734461	0.97925884	48.2133111166396	116.770635591353	0.798394076491064	0.9919
SRR15373071	578	620.368421052632	13.3181758816679	609.373518326164	11.5313482613704	4.8222864879746	0.9690509	32.3111172861246	133.503492474445	0.758271951479242	0.993
SRR15373072	583	638.337837837838	15.2401819714401	635.168166206851	11.9253757434732	4.87606252200343	0.97357522	37.8432668124389	135.001751954791	0.765690828381228	0.9909
SRR15373073	612	640	9.87501552935223	634.177375681252	11.8430764770906	5.05254866678142	0.9729461	36.9632474430674	143.787522250613	0.787402129983084	0.9943
SRR15373074	538	585.647058823529	13.9303849642113	582.578501176192	11.3893883293382	4.68953378944631	0.96620294	29.5883724797364	121.693928799425	0.745807772960727	0.9919
SRR15373075	531	577.95652173913	13.7366630172834	575.4253963806	11.12965235044	4.19908760697582	0.91355948	11.5686485921186	119.659728259101	0.669202687330716	0.9919
SRR15373076	595	626.544117647059	10.3535777702945	625.43957259381	11.8199797527109	4.88550392207399	0.96907986	32.3413800843075	138.617447155102	0.764726768976987	0.9934
SRR15373077	570	601.0625	9.90506351230281	607.780932759126	11.8412544567821	4.83324828587294	0.9646237	28.2675124306386	131.11643675878	0.76166486874483	0.9929
SRR15373078	248	337.25	25.7430417549846	335.356066743274	9.61328383609077	1.16678390546623	0.29176172	1.4119541801666	46.0525558150289	0.211625824724372	0.9915
SRR15373079	592	625.6	11.1258677717443	620.747209198793	11.8284768821815	5.01678423972793	0.9756401	41.0510716382251	137.710897195587	0.785897865651563	0.9936
SRR15373080	538	589.770833333333	16.11219800034	575.134376570645	11.6138094593013	5.01569156029061	0.97855116	46.6225679337437	121.693928799425	0.797678814225993	0.9929
SRR15373081	592	613.25	8.04848801533304	612.769159275225	11.7913813564005	5.03697260883031	0.9740258	38.4997420517283	137.710897195587	0.789060448579268	0.9949
SRR15373082	524	600.661290322581	20.3044361557814	587.476739384116	11.6319229034129	4.80423778569526	0.97159796	35.2087385272325	117.635270576264	0.767267294744671	0.9902
SRR15373083	515	562.5	14.311269393966	557.802398805868	11.2889697718333	4.54092359139495	0.96259144	26.7318496087527	115.046759742937	0.727226492122154	0.9924
SRR15373084	615	672.342465753425	15.6940902792848	659.695976736744	11.6051849011349	4.86551733536527	0.96909962	32.3620615668804	144.705690864508	0.757677286588086	0.9908
SRR15373085	615	668.632653061224	16.4603729564883	646.040769195788	11.7552555995622	4.84395673642656	0.96319884	27.1730565014798	144.705690864508	0.754319786249457	0.9927
SRR15373086	581	630.846153846154	14.5504973424208	623.086987188877	11.7729184882392	4.83308526480552	0.97183914	35.5102791605086	134.401862773853	0.759351850440099	0.9919
SRR15373087	612	643.776315789474	10.169789888499	642.508771168259	11.1597168105763	4.71728146101328	0.9620085	26.3216772172723	143.787522250613	0.735153229607132	0.993
SRR15373088	582	635.77358490566	16.1716811745363	618.066703419757	11.7413899140461	4.85300473059199	0.96804458	31.2935958907753	134.701709843317	0.762275545050438	0.9924
SRR15373090	561	591.783783783784	9.99970531068544	595.215142459507	11.6775797359827	4.9807872107651	0.97519266	40.3106499931069	128.445983545178	0.786888914236227	0.9932
SRR15373091	543	628.212765957447	23.7226545281176	597.889403695443	11.8909953978418	4.78839245665396	0.96964646	32.9450864709685	123.152878470436	0.760411200341714	0.991
SRR15373092	589	631.654545454545	13.4966660004585	620.036399224938	11.8342576952894	4.82059470471103	0.9625708	26.7171085676424	136.806096876879	0.75576553932169	0.9931
SRR15373093	424	472.372093023256	15.7405357738449	461.273769658165	10.3431378733679	4.32669845045783	0.94964278	19.8581256074104	89.7977758497383	0.715188277710978	0.9935
SRR15373094	419	498.285714285714	24.3628692221531	468.104176771875	10.5979041209652	4.69385518191231	0.97102172	34.508604375415	88.4601608736259	0.777402373148586	0.9925
SRR15373095	556	590.875	11.6050671666743	587.486842477033	11.7840057558923	4.97687358286344	0.97404282	38.5249861502675	126.969272204089	0.787384278488809	0.9937
SRR15373096	585	611.029411764706	9.04339297469399	610.980207831264	11.4894683761559	4.80577431697883	0.96730142	30.5823677970114	135.60242104327	0.754247815498476	0.994
SRR15373097	517	568.942307692308	15.8324572699628	556.024531963236	11.1532759507319	4.60652843094957	0.96646216	29.8170663346238	115.620585066158	0.73727541943476	0.9926
SRR15373098	566	606.678571428571	12.9804951676792	597.681916135537	11.7283677331565	4.9649188348016	0.97002286	33.3587527028929	129.927607117981	0.783283922829937	0.9932
SRR15373099	545	615.288461538462	19.898824154074	593.391548349218	11.6338342499039	4.63528465109701	0.96085698	25.5473389636262	123.737843869727	0.735667709101155	0.9914
SRR15373100	589	652.01724137931	17.8096947694132	631.510885285494	11.7040127848853	4.84307214828698	0.9700849	33.4279343876504	136.806096876879	0.7592895188942	0.9914
SRR15373101	440	499.333333333333	16.488952999612	499.342014971644	10.3940761062129	3.74619840396841	0.89276642	9.32543705059553	94.1135190649758	0.615465262317795	0.9911
SRR15373102	556	588.084507042254	10.3845392817509	586.874857222503	11.1109190767904	4.82270325256958	0.96730344	30.5842571817953	126.969272204089	0.762993203999638	0.9932
SRR15373103	590	619.092307692308	9.86987357590645	616.092427789893	11.520174939747	4.86698879784106	0.96901362	32.2722434824591	137.107502474667	0.762836257406121	0.9938
SRR15373104	604	654.622222222222	16.1027391861578	632.009600616194	11.9318532248973	4.98921509479953	0.97048916	33.885853469437	141.347578335437	0.779129739202301	0.9932
SRR15373105	556	592.544117647059	11.4982288614484	591.544400466221	11.3538676286626	4.58410914754172	0.9557361	22.5917734316226	126.969272204089	0.725245561004262	0.9929
SRR15373106	544	598.48275862069	15.9711600050634	586.825516025429	11.5490612080383	4.79176707688609	0.96810926	31.3570647780516	123.445262282994	0.76072482712539	0.992
SRR15373108	598	617.217391304348	7.31159980625776	617.815027359857	11.3409585940061	4.83347239078826	0.96678942	30.1108863500728	139.525745088731	0.755987140372041	0.9948
SRR15373109	601	640.964912280702	12.7613381555852	629.165855221965	11.4646914867298	4.74973198382129	0.9642422	27.9659263153773	140.43578935462	0.742308589997705	0.9932
SRR15373110	562	608.470588235294	13.6786466864518	606.364482738025	11.7509218209786	4.77846598099454	0.96575076	29.1977281831655	128.741915570899	0.754712877652366	0.992
SRR15373111	587	624.818181818182	12.3588217840757	613.729430777541	11.4732529789275	4.87250353578693	0.96820202	31.4485385549648	136.203869521516	0.764311304425371	0.9935
SRR15373112	597	643.105263157895	14.1718183653263	628.628367989585	11.6558542091492	4.84314068417677	0.96792738	31.1792426063103	139.222784993365	0.757697666953351	0.9927
SRR15373113	577	608.638888888889	10.2524678106857	606.860875901328	11.2994831731737	4.98042070543013	0.97402202	38.4941400370622	133.204426231582	0.783350781076472	0.9932
SRR15373114	570	615.566037735849	14.2957082382022	603.494523358156	11.6827497113039	4.7278229854031	0.96164112	26.0695828449632	131.11643675878	0.745051042412041	0.993
SRR15373115	559	610.890625	15.0425057253711	604.820601268339	11.8393032949946	4.82662949577777	0.96706434	30.3622274458748	127.854709032091	0.762964820268551	0.9918
SRR15373117	562	600.951612903226	12.2876268814893	595.059572450996	11.2301540394372	4.77169787940462	0.96972242	33.0277386766049	128.741915570899	0.753643920910288	0.993
SRR15373118	598	640.368421052632	13.3181793638651	627.587977769079	11.4415933392071	4.70909481804482	0.95480764	22.1276339629088	139.525745088731	0.73653366304921	0.993
SRR15373119	531	623.5	23.0501751848628	617.327079177325	12.2514104161034	4.90393161680711	0.97736078	44.1711331044091	119.659728259101	0.781532686053406	0.9889
SRR15373120	558	600.387096774194	13.0657955275596	594.277633451628	11.5524497069566	5.03766812452561	0.9802217	50.5604627293549	127.559366690464	0.796549998899616	0.9927
SRR15373121	601	641.217391304348	12.2780240491094	637.815059437323	11.8121402749987	4.88102163519763	0.96729404	30.5754669791072	140.43578935462	0.76282710268988	0.9925
SRR15373122	532	567.16393442623	11.4541189475487	566.943595962935	11.5383433693054	4.73629574629625	0.96401828	27.7918898818622	119.94973250605	0.754590531442313	0.9934
SRR15373123	479	531.353846153846	15.0856833710147	533.001892564047	11.1539819490199	4.52314231590424	0.96169708	26.1076701201893	104.855600080814	0.732884274684638	0.9917
SRR15373124	518	556.828125	12.1724475921816	557.96765349169	11.4324799171027	4.88347973042114	0.97540008	40.6505387009389	115.907797847066	0.781359852020097	0.9929
SRR15373125	593	648.611111111111	16.5068808690219	629.127638620093	11.8711156120841	4.83482827114581	0.96187974	26.2327696610674	138.012886193712	0.757193590206857	0.9922
SRR15373126	581	622.637931034483	13.0966401676332	613.450603841127	11.7126463047773	4.88181714887146	0.97054172	33.9463132267057	134.401862773853	0.767008377133384	0.993
SRR15373127	609	636.5	9.78602239224531	629.816798039165	11.4871062863978	4.81110868166616	0.9642108	27.9413901400422	142.871092881564	0.750350131708355	0.9944
SRR15373128	592	650.163265306122	17.4991773179068	626.977298962596	11.7409892420834	4.86363785525763	0.96713508	30.4275805326774	137.710897195587	0.761906916283171	0.9924
SRR15373129	584	648.909090909091	18.4593879525303	626.018473712909	11.5016387700251	4.69972191235613	0.9638628	27.6723155086725	135.301989043069	0.737801407749584	0.9915
SRR15373130	564	643.732142857143	21.4882755030287	615.448455185792	11.4969680068848	4.72172424638824	0.9663226	29.6935036552703	129.334368799028	0.745332882551352	0.9905
SRR15373131	561	612.775862068965	15.3772442024403	601.891070125981	11.6904931405078	4.73355261831248	0.96456874	28.2236646396431	128.445983545178	0.747829594537484	0.9922
SRR15373132	569	605.98275862069	12.0136504647091	601.204487884956	11.8154972431512	4.92257320336077	0.9708041	34.2513846122229	130.818935399006	0.775956176109536	0.9934
SRR15373133	546	596	15.0474371145196	584.897021621882	11.5378796683306	4.76797670214331	0.9658641	29.294672177971	124.030623152007	0.756507210810691	0.9924
SRR15373134	600	615	6.23009158744336	616.912543589785	11.9021406045909	5.12662149164865	0.97362852	37.9197527025408	140.132247329409	0.801419081960411	0.9955
SRR15373135	507	555.435483870968	14.4060837577183	553.400055364953	11.34053626302	4.58492821938622	0.96375954	27.593468736324	112.759505242323	0.736119470085655	0.9922
SRR15373136	598	649.333333333333	15.3441994904216	633.463553077218	11.7193849317533	4.74595865706496	0.9609726	25.6230238242876	139.525745088731	0.742299411974782	0.9923
SRR15373137	562	600.149253731343	11.8971137508956	596.672525473007	11.3309073066209	4.53108032382368	0.95573182	22.5895891812132	128.741915570899	0.715640685455973	0.9928
SRR15373138	585	664	23.5578603103464	618.941215871741	11.3543984607456	4.73255788350628	0.96144322	25.9357757572079	135.60242104327	0.742756777558938	0.9921
SRR15373139	531	599.352941176471	19.5788109595875	577.470731809756	11.4735708650239	4.6114508298135	0.96245956	26.6379403118344	119.659728259101	0.734920434305295	0.9916
SRR15373140	593	621.651515151515	9.7331107030385	619.193943425456	11.6850136056378	5.00418797651983	0.9732949	37.4460309079539	138.012886193712	0.783717403702749	0.9938
SRR15373141	581	621.78431372549	13.2937073352978	607.295576557632	11.4139222260321	4.81014525997942	0.96435974	28.0581567025605	134.401862773853	0.755747623707198	0.9935
SRR15373142	561	600.818181818182	12.3110256338086	599.341810466636	11.7475212582137	4.80366164133071	0.96431656	28.0242039444628	128.445983545178	0.758905757936264	0.9927
SRR15373143	612	644.5	10.7127972324512	640.021171043107	11.9016205901421	5.13400750784043	0.97726466	43.9843873018833	143.787522250613	0.800096884489363	0.9935
SRR15373144	590	625.576923076923	10.955129762374	627.124324907125	11.6300438151361	4.72378139891051	0.9625496	26.7019844914874	137.107502474667	0.740390387737896	0.9925
SRR15373145	592	649.055555555556	16.8275182101911	632.312867414384	12.1688719390938	5.13078659392441	0.9771105	43.6881539570545	137.710897195587	0.80375675743582	0.9921
SRR15373146	562	607.016666666667	13.7576133948494	599.767164633473	11.7988318617127	4.85081009156792	0.9664149	29.7751086047086	128.741915570899	0.766138936159258	0.9926
SRR15373147	534	609.566037735849	20.9263521358551	586.361226672371	11.4728102590803	4.70177576934849	0.96914566	32.4103513476548	120.530337161711	0.748643220890825	0.991
SRR15373148	594	625	10.4649290754221	619.430512286807	11.7299735541289	4.91884680938057	0.97014814	33.4987501616315	138.315069534126	0.77014870070716	0.9938
SRR15373149	638	671.06	11.4535929219939	660.218406945103	12.3736918811228	5.30830584277447	0.97959492	49.0074040386022	151.802668040081	0.821930597296815	0.9942
SRR15373150	586	607.873015873016	8.133336859315	606.175088907669	11.4249482503428	4.8856492226966	0.96990344	33.2263886636878	135.903047890832	0.766578389913312	0.9947
SRR15373151	549	610.132075471698	17.8093030779381	592.901779638365	11.6546702422441	4.77676035315309	0.96739884	30.6737551669941	124.910146391597	0.757242518873883	0.9919
SRR15373152	545	581.65625	11.6775570487742	580.264028783332	11.5236262681632	5.04272693584843	0.9808677	52.2676311786873	123.737843869727	0.800333021973166	0.9931
SRR15373153	584	620.075949367089	11.0342806228593	622.249201032466	11.6310170242279	4.84797215762073	0.97139086	34.9538643943858	135.301989043069	0.761074963439736	0.9924
SRR15373154	601	634.6	11.1258689895752	626.645223072314	11.4854371934347	4.8116662674324	0.96491134	28.4992359354846	140.43578935462	0.751987946832256	0.9936
SRR15373155	583	629.2	13.7627842499639	622.132510832457	11.7781899491255	5.08871277546086	0.97951344	48.8124897493771	135.001751954791	0.799083416763872	0.9922
SRR15373156	581	666.263157894737	25.1997468515876	619.360708856683	11.872064781751	4.9949717761077	0.97456172	39.3108339085819	134.401862773853	0.784786705234359	0.9919
SRR15373157	551	606.378787878788	15.6672688955291	595.329792700249	11.3592070464172	4.84278535545926	0.97470928	39.5401949806095	125.497482271412	0.767266924528662	0.9914
SRR15373158	557	620.406779661017	17.8154917683332	605.912885289486	11.7721965606705	4.87881239145997	0.97344268	37.654401874888	127.26422105654	0.7716507788089	0.9913
SRR15373159	526	578.777777777778	15.873470189692	570.970498226094	11.6721216008314	4.83560189183539	0.97018812	33.5436745351182	118.212691197458	0.771806769960931	0.9924
SRR15373160	475	515.217391304348	12.2780043450886	517.343177301708	10.6855329592867	4.58587178440301	0.96708296	30.3794022791843	103.739465821673	0.744059313894042	0.9925
SRR15373161	582	611.615384615385	10.4856056910347	604.299303653708	11.671437898676	4.96231201625216	0.97245934	36.3099504514416	134.701709843317	0.779444757812451	0.9944
SRR15373162	517	556.590163934426	12.479118476676	552.853530490623	11.2234253342211	4.74835360632945	0.96910954	32.3724541492746	115.620585066158	0.759974555504796	0.993
SRR15373163	597	629.5	10.7127954525064	624.606617476478	11.7423341034482	4.88818266979542	0.96867294	31.9212846657171	139.222784993365	0.764744376855812	0.9935
SRR15373164	601	632.015384615385	10.3279110350954	629.240098275618	11.9868948024852	5.09469845996959	0.97539346	40.6396023171076	140.43578935462	0.796221438002258	0.9936
SRR15373165	609	653.264150943396	13.9925492105744	638.500835126363	11.8481824639092	4.98401369576298	0.9707568	34.1959840236363	142.871092881564	0.777316743498894	0.9931
SRR15373166	494	551.677966101695	16.5948501748069	546.891286198977	11.330633506873	4.49155507743009	0.9563034	22.8850757267156	109.070092350897	0.72414822373584	0.9917
SRR15373167	565	609.047619047619	13.3877835789527	603.867799223797	11.6944298639671	4.92967420904897	0.97532164	40.5213312391909	129.630889857833	0.777940631193137	0.9925
SRR15373168	539	627.892307692308	22.449577388661	603.629039093408	11.0223779346389	3.49024942333333	0.77424068	4.42949597828342	121.985322548091	0.55491371334442	0.9892
SRR15373169	547	578.544117647059	10.3535720088911	578.740298122435	11.3894261908967	4.87820913324657	0.97267176	36.5921844948668	124.32360005159	0.773772503533141	0.9934
SRR15373171	502	576.794520547945	19.1190972509582	572.884501211049	11.0991499947032	3.73643115501761	0.89876374	9.87788367527603	111.336450623152	0.600847631798333	0.9895
SRR15373172	594	617.263157894737	8.66248995900238	612.836517981972	11.3536358580932	4.81998505747676	0.96603402	29.4412232474965	138.315069534126	0.754669818617734	0.9948
SRR15373173	540	578.518518518518	12.5784557639552	572.12243739275	11.5386880981189	4.88711492923624	0.971416	34.9846067730199	122.276914469907	0.776772029493953	0.9935
SRR15373174	599	650.526315789474	14.3764326436188	647.451262826764	12.0755342181393	4.9608132834698	0.97396676	38.4124296476351	139.828899220812	0.775701385683996	0.9911
SRR15373175	596	615.463414634146	7.14754107793954	619.84858891382	11.8172960759385	5.10712552419747	0.97638648	42.3486206207291	138.920018995219	0.799207070638055	0.9943
SRR15373176	553	597.722222222222	14.0365112334169	586.597320054378	11.51458432471	4.73361881367418	0.96228872	26.5172648608056	126.085607078735	0.749540851450247	0.993
SRR15373177	584	647.068181818182	19.1421084087776	616.114464161965	11.2944651056653	4.71983067846205	0.96419296	27.9274690116804	135.301989043069	0.740958248987796	0.9925
SRR15373178	606	638.514705882353	10.5786796493591	635.351252095823	11.9017511234181	4.9510011102928	0.96438458	28.0777258839008	141.956404295378	0.772763204720226	0.9933
SRR15373179	541	610.157894736842	21.3874054689885	575.789201669626	11.4686723433501	4.71635289551239	0.96206614	26.3616726586749	122.568704484295	0.749410246885195	0.9927
SRR15373180	577	612.5	11.1920778267844	612.127191968742	11.7289936233605	4.8872223885861	0.97012176	33.4691735523913	133.204426231582	0.768691984438031	0.9929
SRR15373181	538	577	12.6393916005625	570.069116827486	11.4046945920644	4.77628834869172	0.96662958	29.9666590950908	121.693928799425	0.759604927972302	0.9934
SRR15373182	618	649.140845070423	10.1676871802492	645.234550332705	11.5066975154138	4.79864283682034	0.96085162	25.5438411500042	145.625597208368	0.74669749562091	0.9933
SRR15373183	558	585.616438356164	9.29225654617377	588.296029120739	11.3829616067968	4.79821097870531	0.9676398	30.9021575886428	127.559366690464	0.758687324240469	0.9936
SRR15373184	611	641	10.2963748843223	635.517887392816	11.8946602606434	5.10360160314208	0.97549972	40.8158600636401	143.481852469363	0.79556110151157	0.994
SRR15373185	589	635.25	14.0333174592082	622.401989636841	11.5127593331279	4.72088295369311	0.95998958	24.9934891960644	136.806096876879	0.740132881962812	0.9925
SRR15373186	563	639.026315789474	19.1612408277713	633.370522985129	11.8313920498767	4.67613428421001	0.96147876	25.959704308584	129.038044012842	0.738343253222748	0.9892
SRR15373187	578	608.5	10.380990706348	604.836154654169	11.5111388553999	4.93723868226722	0.97206972	35.8034362705995	133.503492474445	0.776347406952585	0.9939
SRR15373189	539	595.780487804878	15.1642189244023	605.468465137245	11.8650078987829	4.72662397851703	0.9729157	36.9217591002906	121.985322548091	0.751484534591431	0.9903
SRR15373190	575	631.632653061224	17.1498780107625	607.868781566092	11.3596609786441	4.80472564906697	0.96916036	32.4258000417644	132.606879931826	0.756129343777415	0.9925
SRR15373191	583	633.448275862069	15.0838459885919	619.758234662879	11.7457967661621	4.85695439730406	0.96919062	32.4576476384789	135.001751954791	0.762690268859308	0.9923
SRR15373192	585	632.844827586207	14.5041663363853	619.246146529723	11.4332937589058	4.70471765324962	0.96584714	29.2801247099072	135.60242104327	0.738387360380966	0.9925
SRR15373193	581	619.518518518518	12.5784636291691	612.841903494378	12.0276550119065	5.02896138739945	0.9747844	39.6579894985644	134.401862773853	0.790126994680125	0.9935
SRR15373194	580	625.181818181818	14.081084659895	611.686536238873	11.5945702118683	4.78786177040408	0.96592918	29.3506290720329	134.102210811927	0.752450200202645	0.9929
SRR15373195	465	489.344262295082	8.82055336703915	493.556783767005	10.7647968993625	4.64932848226779	0.96949626	32.7828653142205	100.963444288703	0.756968441455328	0.9945
SRR15373196	603	635.084507042254	10.3845445309359	633.510107583621	11.8977540468125	4.98223026191579	0.9733783	37.5633411840716	141.043454916786	0.77824034719831	0.9932
SRR15373197	591	625	10.95505715437	621.957515875683	11.7641706697689	4.95367917800169	0.97114012	34.6501787256219	137.40910260179	0.77621779827102	0.9932
SRR15373198	595	643.305084745763	14.5476021940052	630.119293290111	11.7115691320898	4.80006344030654	0.96439882	28.0889566020003	138.617447155102	0.751352790651714	0.9924
SRR15373199	558	624.111111111111	18.8063587057488	603.286274827495	11.5283406246309	4.59331151210048	0.95955606	24.7255831157894	127.559366690464	0.726288868076989	0.9915
SRR15373200	551	595.161764705882	13.1808307336246	589.685148274787	11.2158342957705	4.69660827113701	0.96401016	27.7856194970581	125.497482271412	0.744107351330138	0.9922
SRR15373201	574	611.344262295082	11.9621627526708	605.554039680332	11.6639155536967	5.08626931323164	0.97883246	47.2421452847142	132.308400009614	0.800655759358227	0.9932
SRR15373202	598	614.109589041096	6.42217322705621	617.323443716915	11.6344813063184	4.90090005528825	0.9670806	30.3772243722547	139.525745088731	0.766533274320061	0.9951
ERR2162200	570	597	9.69620825109235	594.482654379087	11.8649532504212	5.43494268359057	0.99024334	102.494091215641	131.11643675878	0.856485051229895	0.9945
ERR2162201	649	673.5	9.23409144237521	665.984405648253	12.1204270055274	5.28515712393377	0.9789892	47.5945704114075	155.232764131701	0.816185937705773	0.995
ERR2162202	629	657.153846153846	9.64394422363505	653.749041978595	11.7293939773199	5.05084134510149	0.97565866	41.0823726220496	149.013491546643	0.783789333876425	0.9939
ERR2162203	515	542.230769230769	9.42005799321439	546.044993077988	11.3100847738242	4.9198230301766	0.97096492	34.4410967698384	115.046759742937	0.787907035228933	0.994
ERR2162204	485	518.015873015873	10.8707671397853	519.695439287926	10.8282784229194	4.85931939910528	0.97922676	48.1388555661033	106.535913975508	0.78577011724707	0.9935
ERR2162205	632	671.395833333333	13.1465697124092	655.406930284217	12.1349155083141	5.15298264545154	0.9743696	39.0161683001436	149.941487931028	0.799049623975329	0.9938
ERR2162206	487	541.807692307692	16.4824761554621	528.443591526077	10.9212310450716	4.68229504550657	0.97137474	34.9341805105002	107.097645165582	0.756641111687741	0.9924
ERR2162207	532	552.090909090909	7.60095888543266	553.981179602746	10.9945931866662	4.63323742040739	0.96011476	25.0719313711037	119.94973250605	0.738171194249773	0.9948
ERR2162208	588	638.05	14.8740099498695	626.928494730747	11.9220232744616	5.02950404990012	0.97464288	39.4366552668442	136.5048858714	0.788728150192715	0.9922
ERR2162209	489	571.909090909091	22.2495654878563	553.572670814698	11.2812000874809	4.49324480043025	0.9602387	25.1500831210247	107.660188224898	0.72561075164243	0.9904
ERR2162210	557	592.046153846154	11.2685754936581	586.56468473147	11.0112066597915	4.30011635933489	0.92070816	12.611638221537	127.26422105654	0.680122101734824	0.9932
ERR2162211	549	607.04347826087	16.0493429823826	602.035925194519	11.5435249007866	4.51763826089124	0.95542058	22.4318755156527	124.910146391597	0.716164832045672	0.991
ERR2162212	618	661.029411764706	12.934772169925	652.498341467178	11.6648222426129	4.85690376815712	0.96620372	29.5890553634897	145.625597208368	0.755763244625589	0.9923
ERR2162213	577	626.521739130435	15.7508961666724	606.79772852788	11.7421644832333	4.95745614841941	0.97015094	33.5018925219086	133.204426231582	0.779738776240855	0.9932
ERR2162214	550	576.818181818182	9.29046592810495	577.884314745632	11.4842620555339	4.79835393543915	0.96816544	31.412402118955	125.203715677438	0.760446288503722	0.994
ERR2162215	587	608.521739130435	7.9024906836601	609.956717047549	11.6748047066354	4.9531406968866	0.973183	37.2897788716113	136.203869521516	0.776960221626268	0.9945
