Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Atribacterota	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus_Absconditabacteria	Candidatus_Bipolaricaulota	Candidatus_Cloacimonetes	Candidatus_Omnitrophica	Candidatus_Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Unassigned	Verrucomicrobia	F_B_ratio
SRR15373187	0.00458163952991595	0.907490954525204	0.00138362903182647	0.000365486914067369	6.52655203691731e-05	73.3595413556928	0.0006787614118394	0.000117477936664512	0.000234955873329023	5.22124162953385e-05	9.13717285168424e-05	0.000221902769255189	0.000117477936664512	0.00886305766613371	0.00142278834404797	0.00383761259770738	0.00643518030840047	0.000248008977402858	3.91593122215039e-05	0.0190836381559462	0.0013575228236788	0.00570420648026573	0.0003393807059197	0.000744026932208574	0.000770133140356243	22.2830453361716	0.0100508901368527	0.000717920724060904	0.00053517726702722	0.000717920724060904	0.00120088557479279	0.0117086343542297	1.15839772103245	0.0201800988981483	0.00676150791024633	0.0057303126884134	0.000561283475174889	0.00262367391884076	9.13717285168424e-05	2.17389005866457	0.303751153897344
SRR15373189	0.00175326113565625	4.38128766771971	0.000401011855495844	0.000205168856300199	7.46068568364361e-05	87.9432055302333	7.46068568364361e-05	9.32585710455452e-06	5.59551426273271e-05	9.32585710455452e-06	2.79775713136635e-05	0	9.32585710455452e-05	3.73034284182181e-05	0.000307753284450299	0.00121236142359209	0.00446708555308161	7.46068568364361e-05	0	0.00605248126085588	0.000261123998927526	0.00284438641688913	4.66292855227726e-05	7.46068568364361e-05	0.00018651714209109	6.09604233939125	0.00261123998927526	0.00028910157024119	0.000121236142359209	0.000466292855227726	0.000363708427077626	0.00387023069839012	0.518713498012427	0.00617371740321509	0.00266719513190259	0.00163202499329704	0.000195842999195645	0.00086730471072357	0	1.02322371565462	0.0693179456290747
SRR15373190	0.00485332596979956	0.941530750600907	0.00175299236521119	0.000579501608334276	2.89750804167138e-05	64.1713713746198	0.00042013866604235	7.24377010417845e-05	0.000275263263958781	0.000130387861875212	4.34626206250707e-05	0.000289750804167138	2.89750804167138e-05	0.00740313304647038	0.00139080386000226	0.00462152532646585	0.00447664992438228	0.000666426849584418	0	0.0202825562916997	0.000941690113543199	0.00589642886480126	4.34626206250707e-05	0.000246288183542067	0.000565014068125919	26.5285115515677	0.0110250180985596	0.000709889470209488	0.000507063907292492	0.00179645498583626	0.00139080386000226	0.0146903657712739	2.96552704294962	0.017414023330445	0.104266826879545	0.00288302050146302	0.00037667604541728	0.00123144091771034	2.89750804167138e-05	5.1817295312426	0.413401038240238
SRR15373191	0.0154744871293758	1.77782091085787	0.00146019326192039	0.00144238602701892	0.000178072349014681	58.9878189609657	0.000641060456452852	3.56144698029362e-05	0.00056983151684698	7.12289396058725e-05	0.000142457879211745	0.000498602577241107	0.000302722993324958	0.00151361496662479	0.00119308473839836	0.0081557135848724	0.0172730178544241	0.000783518335664597	0.000195879583916149	0.0426127131192132	0.00211906095327471	0.0264971655333846	8.90361745073406e-05	0.000997205154482214	0.00252862735600847	37.2896320045871	0.00795983400095625	0.00281354311443196	0.0016204583760336	0.00315188057755986	0.00432715808105675	0.0318215287689235	1.63924500885465	0.0529765238318676	0.0243602973452084	0.00867212339701497	0.000961590684679278	0.00313407334265839	5.34217047044044e-05	0.0388553865550034	0.632158175389787
SRR15373192	0.00559773472593491	0.778429602888087	0.00187739410808278	0.000671728167112189	0.000413371179761347	52.9783737977788	0.000361699782291179	1.72237991567228e-05	0.000189461790723951	5.16713974701684e-05	0.000189461790723951	0.000602832970485298	0.000137790393253782	0.00639002948714416	0.00144679912916471	0.00485711136219583	0.00599388210653953	0.000137790393253782	3.44475983134456e-05	0.023234905062419	0.00227354148868741	0.00683784826521895	0.000396147380604624	0.000516713974701684	0.000895637556149585	43.9762690495219	0.445855264970926	0.00108509934687354	0.000895637556149585	0.000757847162895803	0.00132623253506766	0.0143302008983934	1.66815939592692	0.028143687822085	0.00682062446606223	0.0101103701049963	0.00043059497891807	0.00483988756303911	0.000241133188194119	0.0208063493813211	0.830079632443637
SRR15373193	0.00807521298779637	3.40579404639518	0.00110263952443806	0.00100534780169352	9.72917227445346e-05	61.5946113357829	0.00055131976221903	6.48611484963564e-05	0.000648611484963564	3.24305742481782e-05	6.48611484963564e-05	3.24305742481782e-05	0.000681042059211742	0.00188097330639434	0.00145937584116802	0.00518889187970851	0.0120641736203223	0.00113507009868624	3.24305742481782e-05	0.0264309180122652	0.00139451469267166	0.0250688338938418	0	0.000162152871240891	0.000940486653197168	33.6424075161099	0.00687528174061378	0.00204312617763523	0.000940486653197168	0.0014918064154162	0.00132965354417531	0.0245499447058709	1.1456100353169	0.0251661256165863	0.0206582757960895	0.0050591695827158	0.000681042059211742	0.00236743192011701	0	0.0323008519511855	0.54619075900501
SRR15373194	0.00446015706251102	1.7781110260104	0.000989505043669664	0.000339680835886601	0	70.5498930596116	0.000265837175911253	7.3843659975348e-05	0.000546443083817575	1.47687319950696e-05	7.3843659975348e-05	0.000118149855960557	0.000147687319950696	0.00255499063514704	0.00103381123965487	0.00327865850290545	0.0147539632630745	0.000280605907906323	0	0.0204842312771615	0.000974736311674594	0.00990981916869171	8.86123919704176e-05	0.00104857997164994	0.00075320533174855	24.868137376382	0.00708899135763341	0.000679361671773202	0.000295374639901392	0.000871355187709107	0.00141779827152668	0.010810711820391	2.66822250335324	0.0254317564955099	0.00689699784169751	0.00530197478622999	0.000546443083817575	0.00249591570716676	0	0.0116082233481247	0.352490078976725
SRR15373195	0.00153416214417184	0.375165519747727	0.000737739173153672	0.000159284594203634	8.38339969492809e-06	78.1549981619396	0.000209584992373202	2.51501990847843e-05	0.00017605139359349	1.67667993898562e-05	4.19169984746404e-05	2.51501990847843e-05	3.35335987797123e-05	0.000100600796339137	0.000494620582000757	0.00148386174600227	0.00259047050573278	0.000117367595728993	1.67667993898562e-05	0.00947324165526874	0.000553304379865254	0.00280005549810598	7.54505972543528e-05	9.22173966442089e-05	0.000419169984746404	13.4482473874183	0.00395696465600606	0.000318569188407267	0.000410786585051476	0.000427553384441332	0.000922173966442089	0.00456895283373581	0.639753997519352	0.0101355302311681	0.00980857764306586	0.00188626493135882	0.000251501990847843	0.00150901194508706	0	7.32645419499033	0.172071495153171
SRR15373196	0.00665637855223324	5.66724955486391	0.00146115626756339	0.000590366168712482	0.000103314079524684	68.0781337816968	0.000132832387960309	4.42774626534362e-05	0.000472292934969986	0	0.000162350696395933	0.000191869004831557	0.000265664775920617	0.000590366168712482	0.00119549149164278	0.00507714905092735	0.00825036720775694	0.000915067561504347	2.95183084356241e-05	0.0250905621702805	0.00128404641694965	0.0128847416321499	0.000132832387960309	0.000826512636197475	0.00160874780974151	24.159628517992	0.00613980815460981	0.00150543373021683	0.00104789994946466	0.00106265910368247	0.00125452810851402	0.0189655131698885	1.44735645836974	0.0225519876448168	0.0157184992419698	0.00528377720997672	0.0011069365663359	0.00236146467484993	5.90366168712482e-05	0.502608237733372	0.354880887238532
SRR15373197	0.0107261506478107	1.03570735550656	0.00133264295927346	0.00157641911036006	0.000113762203840417	63.5216130310379	0.000536307532390537	1.62517434057739e-05	0.000617566249419406	4.87552302173216e-05	9.75104604346431e-05	0.000162517434057739	0.000276279637898156	0.00121888075543304	0.00149516039333119	0.0081421234462927	0.00983230476049318	0.000650069736230954	0	0.0312358508258973	0.00167392957079471	0.0138464853817193	0.000227524407680834	0.00108886680818685	0.00147890864992542	31.5891637275389	0.0165605265304836	0.00209647489934483	0.00175518828782358	0.00190145397847554	0.00325034868115477	0.0248976708976455	3.44894498557333	0.0333810809554595	0.0107749058780281	0.00947476640556616	0.00092634937412911	0.00458299164042823	1.62517434057739e-05	0.208558623126296	0.49729788366841
SRR15373198	0.00926827007739005	1.30899719142225	0.00200690887502541	0.000620317288644216	0.000328403270458703	57.2656122002545	0.000346647896595297	0.000109467756819568	0.000510849531824649	0.000164201635229351	9.1223130682973e-05	0.000310158644322108	0.000255424765912324	0.00266371541594281	0.00147781471706416	0.00897635605920454	0.00837428339669692	0.000529094157961243	3.64892522731892e-05	0.026910823551477	0.00209813200570838	0.00957842872171216	0.000419626401141676	0.000492604905688054	0.00166026097843011	39.0687140056332	0.0147781471706416	0.00120414532501524	0.000711540419327189	0.002025153501162	0.00176972873524968	0.0269838020560234	1.82922446108111	0.0300306546208347	0.193867397327454	0.0124793242774307	0.00111292219433227	0.00468886891710481	0.000109467756819568	0.160461486871349	0.682236904566954
SRR15373199	0.00574631666438949	5.59972332285831	0.0019569499476249	0.000409180443594298	0.000960684519743134	50.2277356025413	0.000871732249396548	0.000142323632554538	0.00046255180580225	0.000426970897663615	7.11618162772692e-05	0.000124533178485221	0.000782779979049961	0.00640456346495423	0.0023661303912192	0.00455435624174523	0.00718734344400419	0.000302437719178394	0	0.021473078061666	0.00233054948308057	0.00588864029694403	0.000622665892426106	0.000782779979049961	0.00115637951450562	42.9046332035342	0.0210283167099331	0.000711618162772692	0.000996265427881769	0.00085394179532723	0.00245508266156579	0.0149617718722959	1.09811577742861	0.0306529523614337	0.00489237486906226	0.0107454342578677	0.000907313157535182	0.00517702213417134	5.33713622079519e-05	0.0113325192421551	0.854202019837091
SRR15373200	0.00392074155360769	1.66809334046743	0.000408106927513068	0.000276929700812439	5.8300989644724e-05	78.1349571713642	0.000160327721522991	1.4575247411181e-05	0.000131177226700629	1.4575247411181e-05	4.3725742233543e-05	0.000116601979289448	7.2876237055905e-05	0.000685036628325507	0.000685036628325507	0.00279844750294675	0.00537826629472579	0.000262354453401258	1.4575247411181e-05	0.0186125909440781	0.000889090092082041	0.00782690785980419	0.000204053463756534	0.000480983164568973	0.000801638607614955	13.3844496976875	0.00663173757208735	0.000816213855026136	0.000320655443045982	0.000714187123147869	0.00150125048335164	0.0100860712085372	6.70847624970722	0.0171987919451936	0.00817671379767254	0.00351263462609462	0.000174902968934172	0.00134092276182865	4.3725742233543e-05	0.00964881378620182	0.17129912374986
SRR15373201	0.0131582143308637	3.40319618381184	0.00219941082565309	0.000497258099712872	0.000267754361383854	65.7065186520557	0.000344255607493527	1.91253115274181e-05	0.00030600498443869	0.000114751869164509	0.000286879672911272	0.000133877180691927	0.000669385903459635	0.00436057102825134	0.00239066394092727	0.00977303419051067	0.00912277359857845	0.000631135280404799	3.82506230548363e-05	0.038193247120254	0.00258191705620145	0.0152619985988797	0.000286879672911272	0.000382506230548363	0.00158740085677571	28.1320901115828	0.0148221164337491	0.00246716518703694	0.00240978925245469	0.00120489462622734	0.00311742577896916	0.0247672784280065	2.52132806928259	0.029548606309861	0.0127757081003153	0.0125079537389315	0.000803263084151562	0.00703811464208988	5.73759345822544e-05	0.0227399954061002	0.42814762809995
SRR15373202	0.0123767806054001	3.78052919973492	0.00461820171843286	0.000969822360870901	0.00048491118043545	47.1228372384077	0.000531093197619779	0.000415638154658957	0.000531093197619779	0.000138546051552986	0.000184728068737314	0.000277092103105972	0.000877458326502243	0.00473365676139368	0.00325583221149517	0.00701966661201795	0.0163253430746602	0.00120073244679254	4.61820171843286e-05	0.0577506124890029	0.003232741202903	0.0236451927983762	0.00101600437805523	0.00200891774751829	0.00214746379907128	43.5627809887108	0.0641699128776246	0.0019396447217418	0.00180109867018882	0.00279401203965188	0.00424874558095823	0.0296719460409311	2.56070048883665	0.0481909349318469	0.0186113529252844	0.0646086420408757	0.0022629188420321	0.0139700601982594	0.000277092103105972	2.57681801283398	0.924451572563732
ERR2162200	0.00670496069428084	0.470868542202563	0.000488316465129697	0.000582223477654638	5.6344207514965e-05	92.0306752890833	0.00033806524508979	0.000131469817534918	9.39070125249417e-05	3.75628050099767e-05	3.75628050099767e-05	5.6344207514965e-05	1.87814025049883e-05	0.000169032622544895	0.000657349087674592	0.00362481068346275	0.00657349087674592	0.00022537683005986	1.87814025049883e-05	0.0165651970093997	0.000582223477654638	0.00745621679448037	5.6344207514965e-05	0.00022537683005986	0.000732474697694545	6.70266936317523	0.0056344207514965	0.0012959167728442	0.000525879270139673	0.000375628050099767	0.00163398201793399	0.0138606750486814	0.684394307281775	0.0134287027910667	0.00561563934899151	0.00261061494819338	0.00033806524508979	0.00078881890520951	0	0.0198519424477727	0.0728308180084635
ERR2162201	0.0150680517864757	2.45739461851041	0.00411115980840879	0.00085571652120726	0.000390653194464184	48.9529378236376	0.00176724064162369	0.000223230396836676	0.00085571652120726	9.30126653486152e-05	0.00018602533069723	0.000409255727533907	0.000539473459021968	0.000818511455067814	0.00245553436520344	0.00772005122393506	0.0216719510262273	0.000930126653486152	0.000334845595255015	0.0565703030650278	0.00504128646189494	0.0238112423292455	0.000576678525161414	0.00252994449748233	0.00277177742738873	32.8917153991025	0.0414092386132035	0.00359028888245655	0.00156261277785674	0.00368330154780516	0.00360889141552627	0.042916043791851	2.52553569714481	0.0570539689248406	0.0251692272433353	0.0597885412860898	0.00135798491408978	0.0103988159859752	0.000204627863766953	12.7719411296797	0.671904830668207
ERR2162202	0.00527828345729812	3.16288221229705	0.00152733308551605	0.00039306366171369	7.8612732342738e-05	64.8873311089673	7.8612732342738e-05	2.24607806693537e-05	0.000291990148701598	0.00017968624535483	4.49215613387074e-05	0.00017968624535483	0.000157225464685476	0.00108934786246366	0.00132518605949187	0.00269529368032245	0.00477291589223767	0.000336911710040306	1.12303903346769e-05	0.023842118680519	0.00145995074350799	0.00792865557628186	0.00039306366171369	0.00057274990706852	0.000943352788112856	29.6113498816878	0.0157000856878783	0.000247068587362891	0.000617671468407227	0.000887200836439472	0.00178563206321362	0.0119379049257615	2.17634857334736	0.0242014911712286	0.0096581356878221	0.0096132141264834	0.00105565669145963	0.00345896022308047	0.000145995074350799	0.0291765540894905	0.456350251668705
ERR2162203	0.0203203562404364	4.31830220187886	0.00255622315763452	0.00126193295123729	0.000194143530959584	44.9500517230724	0.000744216868678403	3.23572551599306e-05	0.000744216868678403	9.70717654797918e-05	0.000291215296439375	0.000323572551599306	0.000388287061919167	0.000873645889318126	0.00242679413699479	0.0135900471671708	0.0177964903379618	0.000970717654797918	3.23572551599306e-05	0.0364019120549219	0.00177964903379618	0.0298657465126159	0.000194143530959584	0.000938360399637987	0.00342986904695264	48.2281976005801	0.00931888948606001	0.00488594552914952	0.00122957569607736	0.00394758512951153	0.00368872708823209	0.0439087952520258	1.98427631542758	0.0434881509349467	0.206148072623918	0.00660088005262584	0.000711859613518473	0.00799224202450285	9.70717654797918e-05	0.0519010372765287	1.07292863415828
ERR2162204	0.00558635671195741	0.712377560106857	0.000735927231515348	0.000936634658292261	0.000133804951184609	85.1178119143943	0.000367963615757674	0.000234158664573065	0.00030106114016537	0	3.34512377961522e-05	0.000234158664573065	0.000133804951184609	0.00167256188980761	0.00100353713388457	0.00394724605994596	0.00444901462688824	0.000234158664573065	3.34512377961522e-05	0.0165918139468915	0.000568671042534587	0.007693784693115	0.000234158664573065	0.000267609902369217	0.000267609902369217	12.4646671300778	0.0155213743374146	0.000501768566942283	0.000869732182699956	0.000836280944903804	0.00100353713388457	0.011206164661711	1.58210974280681	0.0162907528067261	0.00679060127261889	0.00879767554038802	0.000535219804738435	0.00277645273708063	0	0.0122431530333917	0.146440173328397
ERR2162205	0.005166865572669	0.577468684397297	0.000747546508386153	0.000527679888272578	0.000483706564249863	68.6186022111546	0.000307813268159004	4.39733240227149e-05	0.000351786592181719	6.59599860340723e-05	6.59599860340723e-05	0.000131919972068145	0.000241853282124932	0.00654103194837884	0.000659599860340723	0.00379269919695916	0.00670593191346402	0.000307813268159004	2.19866620113574e-05	0.0160172832752739	0.00105535977654516	0.0101358511872358	0.000186886627096538	0.00034079326117604	0.000780526501403189	28.1968276764584	0.00923439804477012	0.000912446473471333	0.000450726571232827	0.000923439804477012	0.0017039663058802	0.0138296104051438	0.772006669873788	0.0216678554121927	0.0133568971718996	0.00571653212295293	0.000626619867323687	0.00271535275840264	0	1.70927608475594	0.410921044262756
ERR2162206	0.00256197435522342	17.2142186056445	0.000508483459815334	0.000312912898347898	9.77852807337182e-05	60.5009852844887	0.000176013505320693	9.77852807337182e-05	0.000273798786054411	0	7.82282245869745e-05	0	7.82282245869745e-05	0.00021512761761418	0.000273798786054411	0.00205349089540808	0.0038527400609085	0.000332469954494642	3.91141122934873e-05	0.0105021391508013	0.000958295751190438	0.00312912898347898	0.000117342336880462	0.000567154628255565	0.000371584066788129	17.7493387759317	0.00739256722346909	0.00043025523522836	0.000606268740549053	0.000567154628255565	0.000899624582750207	0.00610180151778401	4.23054327155129	0.0173666658583083	0.00479147875595219	0.00578888861943612	0.000488926403668591	0.00156456449173949	3.91141122934873e-05	0.232279155854874	0.293372722650226
ERR2162207	0.00619341131258068	2.92827636051007	0.00115470380404047	0.000209946146189176	0.000236189414462823	64.3888034670507	5.24865365472939e-05	0	0.000472378828925645	7.87298048209409e-05	7.87298048209409e-05	0.000157459609641882	0.000131216341368235	0.00120719034058776	0.00094475765785129	0.00356908448521599	0.00666579014150633	0.000472378828925645	5.24865365472939e-05	0.019918640619698	0.0012859201454087	0.00808292662828326	0.000209946146189176	0.000472378828925645	0.00139089321850329	23.2020933730237	0.0132003639416444	0.000997244194398584	0.000761054779935762	0.00094475765785129	0.00170581243778705	0.0138039591119383	0.991733108061118	0.0247474019820491	0.0120981466741512	0.0125705255030769	0.000551108633746586	0.00333289507075316	0.000131216341368235	8.35121155984475	0.360343602050265
ERR2162208	0.00341769525279417	0.308446996564674	0.000406868482475496	0.000162747392990199	0.000108498261993466	84.503857791328	0.000230558806736115	1.35622827491832e-05	0.000216996523986931	6.78114137459161e-05	8.13736964950993e-05	6.78114137459161e-05	0.000108498261993466	0.000149185110241015	0.000352619351478763	0.0023462749156087	0.00397374884551068	0.000149185110241015	4.06868482475496e-05	0.0138470906869161	0.00071880098570671	0.00394662428001231	5.42491309967328e-05	0.000284807937732847	0.00037974391697713	14.602808206266	0.00495023320345187	0.000461117613472229	0.000773050116703443	0.000366181634227947	0.00075948783395426	0.00768981431878688	0.506076580785772	0.0122603036052616	0.00713376072607037	0.00351263123203845	0.00037974391697713	0.00100360892343956	2.71245654983664e-05	0.00836792845624604	0.172806408937281
ERR2162209	0.00245086468314036	2.55810005755514	0.000924096519872595	0.000140623383458873	4.01781095596781e-05	54.410381219948	2.0089054779839e-05	6.02671643395171e-05	0.00042187015037662	0.000100445273899195	6.02671643395171e-05	6.02671643395171e-05	0.000180801493018551	0.00321424876477424	0.000763384081633883	0.0020089054779839	0.00301335821697585	0.000281246766917746	6.02671643395171e-05	0.0108480895811131	0.000883918410312917	0.0029330019978565	4.01781095596781e-05	0.000502226369495976	0.000924096519872595	41.0702243043411	0.00994408211602032	0.000261157712137907	0.000180801493018551	0.000522315424275815	0.000743295026854044	0.00433923583244523	1.83985608201156	0.0246090921053028	0.0375062652739595	0.004118256229867	0.00042187015037662	0.00255130995703956	0	0.00630796320086945	0.754823314659738
ERR2162210	0.0041618989216994	0.583508765275223	0.000597065668091898	0.000193168304382673	0.000298532834045949	65.2027845737899	0.000351215098877587	5.2682264831638e-05	0.000351215098877587	0.000210729059326552	5.2682264831638e-05	8.78037747193967e-05	0.000175607549438793	0.00052682264831638	0.000632187177979656	0.0032311789096738	0.00347702947888811	0.000175607549438793	0	0.0116779020376798	0.000684869442811294	0.00709454499732725	0.000175607549438793	0.000280972079102069	0.00079023397247457	19.5198152046636	0.00514530119855665	0.00079023397247457	0.000228289814270431	0.00054438340326026	0.000930720012025605	0.0105013314564398	6.48330779999565	0.0159451654890424	0.00848184463789372	0.00291508532068397	0.000316093588989828	0.00129949586584707	0	8.12820615483388	0.299370883195533
ERR2162211	0.00207737051057151	0.740928815437171	0.000410344792211656	0.000141056022322757	0.000141056022322757	82.4486043147755	0.000141056022322757	0	0.000153879297079371	1.28232747566142e-05	2.56465495132285e-05	1.28232747566142e-05	6.41163737830712e-05	0.000371874967941813	0.00042316806696827	0.00228254290667734	0.00248771530278316	0.000153879297079371	7.69396485396855e-05	0.00851465443839186	0.000243642220375671	0.00371874967941813	6.41163737830712e-05	0.000692456836857169	5.1293099026457e-05	14.0095174345244	0.00373157295417475	0.00042316806696827	0.000384698242698427	0.00033340514367197	0.00042316806696827	0.00492413750653987	2.74859200443172	0.00673221924722248	0.00255183167656623	0.00256465495132285	0.000179525846592599	0.0012566809261482	2.56465495132285e-05	0.00656551667538649	0.169918187832971
ERR2162212	0.0108206424285137	7.53424029599493	0.0019885190143092	0.000774747667912676	0.000180774455846291	50.5253628498421	0.00043902367848385	0.000116212150186901	0.000361548911692582	0	5.16498445275117e-05	0.000167861994714413	0.000529410906406995	0.000787660129044554	0.00114920904073714	0.00566857043689441	0.0127058617537679	0.000581060750934507	1.29124611318779e-05	0.0321778531406398	0.0017560947139354	0.0189554929415968	0.00030989906716507	0.00102008442941836	0.00170444486940789	39.2197283812151	0.0353026687345543	0.00224676823694676	0.000903872279231455	0.00232424300373803	0.0028665663712769	0.0243658141558537	1.82008887130499	0.0333787120259045	0.159443070056429	0.0133514848103618	0.0008780473569677	0.00454518631842103	5.16498445275117e-05	0.528661983661346	0.776238430939594
ERR2162213	0.00796803400737361	1.86468290320615	0.00166204390337854	0.000472541894097821	0.000162945480723387	70.6441495565765	0.00154798206687217	0	9.7767288434032e-05	3.25890961446773e-05	9.7767288434032e-05	0.000114061836506371	0.000195534576868064	0.0354080529611919	0.00187387302831895	0.00848945954568845	0.0114061836506371	0.00198793486482532	1.62945480723387e-05	0.0316766014526264	0.00311225868181669	0.00904347418014796	6.51781922893547e-05	0.000521425538314837	0.000374774605663789	25.6455492582559	0.0148932169381175	0.0033729714509741	0.00267230588386354	0.00252565495121249	0.0021508803455487	0.0243114657239293	1.59495924896473	0.0339904272788985	0.00889682324749691	0.00729995753640772	0.00120579655735306	0.0044647061718208	0.000211829124940403	0.0283362190977969	0.363024389411288
ERR2162214	0.00799699359966776	1.79472871030197	0.00109494288895207	0.00109494288895207	0.000136867861119008	58.9112318068396	0.00134912605960165	0	0.000293288273826446	9.77627579421487e-05	0	0.000684339305595041	0.000195525515884297	0.0195721041400182	0.00299154039302975	0.00680428795277355	0.00715623388136528	0.000625681650829752	0	0.0305997432358925	0.00175972964295868	0.0121225819848264	0.000430156134945454	0.000684339305595041	0.00111449544054049	34.8787213882624	0.379378158470302	0.000664786754006611	0.00340214397638677	0.000625681650829752	0.0025613842580843	0.0265328125054992	3.81456594704152	0.0335521785257454	0.00987403855215702	0.00858357014732066	0.000703891857183471	0.00232675363902314	5.86576547652892e-05	0.0356834066488843	0.59205554388379
ERR2162215	0.0050555263106485	0.324108075800687	0.00134638037515965	0.00080518826357587	2.63996151992089e-05	82.4687415356234	0.000290395767191297	1.31998075996044e-05	0.000554391919183386	3.95994227988133e-05	1.31998075996044e-05	0.00011879826839644	0	0.00116158306876519	0.00101638518516954	0.0044747347762659	0.00473873092825799	0.000329995189990111	3.95994227988133e-05	0.0183609323710498	0.00138597979795847	0.00559671842223228	0.00023759653679288	0.000593991341982199	0.000501592688784968	12.4383370987984	0.00727309398738204	0.000791988455976266	0.00114838326116559	0.00159717671955214	0.00134638037515965	0.0152589775851427	1.82892574157839	0.0183081331406513	0.0561519815287172	0.00599271265022041	0.000343194997589715	0.00204597017793869	0	2.7829286360322	0.150824868516098
ERR2162216	0.00538635871058465	0.577769633650812	0.000383978046695144	0.000405310160400429	4.26642274105715e-05	80.496283092508	0.000383978046695144	0	0.000277317478168715	1.06660568526429e-05	0.000181322966494929	0.000106660568526429	0.000213321137052858	0.00183456177865458	0.000277317478168715	0.00468239895831022	0.0074875719105553	0.000341313819284572	1.06660568526429e-05	0.01884692245862	0.000618631297453287	0.0119673157886653	0	0.000159990852789643	0.000757290036537644	16.4578963805376	0.00314648677152965	0.00146124978881207	0.000255985364463429	0.00138658739084357	0.00120526442434865	0.0149004814231421	2.29638070826031	0.0143565125236573	0.0134605637480353	0.00249585730351843	0.000373311989842501	0.00122659653805393	0	0.0630257299422668	0.204455358039623
ERR2162217	0.00144144075646811	0.610695680493093	0.00101376053202153	9.50400498770182e-05	0	84.2038685101902	0.000237600124692545	0	0.000142560074815527	3.16800166256727e-05	0	0.000110880058189855	3.16800166256727e-05	0.00178992093935051	0.000570240299262109	0.00144144075646811	0.00289872152124905	0.000110880058189855	0	0.0104227254698463	0.000712800374077636	0.00312048163762876	9.50400498770182e-05	0.000285120149631055	0.000237600124692545	14.6644262558909	0.00660528346645276	0.000190080099754036	9.50400498770182e-05	0.000285120149631055	0.000855360448893164	0.00426096223615298	0.449539435918296	0.0127036866668948	0.00343728180388549	0.0045302423774712	0.000459360241072255	0.00237600124692545	0	0.0108820857109186	0.174153830641596
ERR2162218	0.00816613852853891	0.907413972942005	0.000660631431522249	0.000422070081250326	0.000146806984782722	59.809550968816	9.17543654892012e-05	3.67017461956805e-05	0.000275263096467604	1.83508730978403e-05	0.000275263096467604	3.67017461956805e-05	0.000311964842663284	0.00471617438614494	0.000862491035598492	0.0055603145486456	0.0120198218790854	0.000605578812228728	1.83508730978403e-05	0.0204612235040919	0.00115610500516394	0.0110839273510955	0.000220210477174083	0.00071568405081577	0.00100929802038121	32.6469005742355	0.00723024400054906	0.0017800346904905	0.000532175319837367	0.00108270151277257	0.00170663119809914	0.0171580663464806	2.09961514548939	0.0235625210576269	0.0139833653005543	0.00532175319837367	0.000532175319837367	0.00367017461956805	0	4.3910886692167	0.545847612052082
ERR2162219	0.00821121516291577	2.57116271083645	0.00134314986644659	0.000886201973737958	0.000193856681755178	63.4613387465504	0.000304631928472423	2.76938116793112e-05	0.000304631928472423	0.000110775246717245	9.69283408775892e-05	0.000138469058396556	0.000332325740151734	0.00823890897459508	0.00121852771388969	0.00517874278403119	0.00851584709138819	0.000387713363510357	1.38469058396556e-05	0.0241351568785197	0.00180009775915523	0.0139161403688539	0.000276938116793112	0.000983130314615548	0.00163393488907936	29.949306477721	0.0135976615345418	0.00181394466499488	0.000761579821181058	0.00191087300587247	0.00307401309640354	0.0187487105068937	3.07074522662538	0.0276107302442733	0.0144838635082798	0.020465726831011	0.000553876233586224	0.00491565157307774	6.9234529198278e-05	0.761192107817548	0.471929950884451
ERR2162220	0.00419557642980713	1.49761612317628	0.000862505259089271	0.000643224261015727	0.000190043531663738	74.3437723757985	0.00010233113243432	0.00020466226486864	0.000497036928966698	2.92374664098058e-05	0.000116949865639223	0.000292374664098058	0.000409324529737281	0.00255827831085801	0.00106716752395791	0.00345002103635708	0.00729474786924654	0.000306993397302961	0	0.0268253754309968	0.00255827831085801	0.0076163599997544	0.000350849596917669	0.000833267792679465	0.00125721105562165	22.6037191811521	0.0126890604218557	0.000584749328196116	0.000716317927040242	0.000745555393450047	0.00114026118998243	0.0102623507098418	1.40888041262252	0.0200569019571268	0.00612524921285431	0.0155689508632216	0.000467799462556892	0.0035669709019963	0.000306993397302961	0.0121189298268645	0.304043209791577
