Observed	Chao1	se.chao1	ACE	se.ACE	Shannon	Simpson	InvSimpson	Fisher	Pielou	Coverage
SRR15372945	5826	6128.68421052632	33.4799609582943	6073.84145005469	37.9229808472178	3.08773701342538	0.88443118992497	8.65285364927418	613.4254252164	0.356136840589243	0.999930511496555
SRR15372946	6354	6496.70833333333	22.7347454426733	6440.08333746843	38.9487116649821	3.43002085431612	0.920832914209526	12.6315120736745	690.673494506469	0.391696197126671	0.999959754446512
SRR15372947	5771	6094.0202020202	35.6663917204826	6019.50224136203	37.8162333455762	3.06882708905147	0.886995989227786	8.84924343097641	604.324989879358	0.35434344699662	0.999933275898736
SRR15372948	6001	6358.70871559633	39.5948972521567	6238.92373759789	38.7913465221182	2.72133219909897	0.802125512074602	5.05370859318163	629.10895350486	0.312808259712757	0.99993602199653
SRR15372949	4135	4600.25742574257	46.444347111617	4526.67377459523	31.355660352427	2.47725253250552	0.794306906951481	4.86161195390319	421.607862684314	0.297487733849247	0.999910460871988
SRR15372950	6577	6667.62231759657	16.9103607197903	6641.19429461126	37.1132328643652	4.11751851456706	0.959842979883598	24.9022461602312	752.91329582617	0.468361060756472	0.999955999725746
SRR15372951	5910	6170.9375	30.776617062439	6102.7110670912	38.0170602113402	2.94867289357175	0.868366178164923	7.59683177210254	618.678423245065	0.339536699892929	0.999942488676813
SRR15372952	3063	3801.28095238095	69.305559672881	3758.27485861558	30.5378823223452	2.49790489854466	0.865111777225782	7.4135456708763	290.809712727936	0.311182034134185	0.999927780827643
SRR15372953	4234	4813.02873563218	54.2778028949671	4729.84682607906	32.8268688839334	2.80285041789305	0.88439312051359	8.6500042596302	419.692111318101	0.335634434015477	0.999922953476477
SRR15372954	6090	6251.50531914894	23.0327872594333	6217.3167735666	38.8419192871124	3.24942500561363	0.904312976288943	10.4507378452868	652.78715346169	0.372879802680048	0.999952525513456
SRR15372955	5935	6182.16012084592	32.1868353318613	6108.1475641894	37.8671154132374	3.00668552349724	0.886439592021425	8.80588594035931	613.863516209364	0.346048592889088	0.999958261858914
SRR15372956	6102	6365.43157894737	34.9763745642893	6262.35353447948	37.9348653117244	3.78206567864942	0.932408385503664	14.7947346346375	659.183776288697	0.433903662797594	0.999943811820574
SRR15372957	6434	6543.04942965779	18.7914799587374	6514.88779578705	37.4842586372882	2.87756083426545	0.738602496556946	3.82559124256461	701.426008557583	0.328138376717895	0.999964469352744
SRR15372958	5529	5874.43737574553	37.3171088898223	5818.66159521939	37.5286397815069	2.14507943044496	0.707813574147443	3.42247247483228	566.608363762276	0.248913739916241	0.999939782695139
SRR15372959	6319	6498.58041958042	26.3639942834391	6430.74281040027	38.8778042540482	3.41055176024042	0.922269954146333	12.8650380817037	678.604734838864	0.389718719340975	0.999957255106716
SRR15372960	5719	6091.45901639344	38.6403886569107	6011.04915239084	37.2432673539356	2.56682275322262	0.796179208273106	4.90627080548255	583.385579006455	0.296689376764269	0.999939353393462
